Address,City,State,Zip
BANCROFT/HARVEY,Oakland,CA,
1000 36TH,Oakland,CA,
DIRECTED PAT BT 15,Oakland,CA,
900 EMBARCADERO,Oakland,CA,
900 51ST AVE,Oakland,CA,
ARGYLE ST & KEARNEY AV,Oakland,CA,
2900 DERBY ST,Oakland,CA,
15300 FARNAWORTH ST,Oakland,CA,
1000 LANGLEY,Oakland,CA,
57TH AVE AND BANCROFT,Oakland,CA,
0 GRAND AVE,Oakland,CA,
98TH AVE / B ST,Oakland,CA,
6000 OLD QUARRY LP,Oakland,CA,
3500 1&2 SAN LEANDRO ST,Oakland,CA,
2200 HARRISON ST.,Oakland,CA,
1000 E ST,Oakland,CA,
6000 WOOD DR,Oakland,CA,
1400 94TH AVE,Oakland,CA,
8700 FOUNTAIN ST,Oakland,CA,
400 KIRKHAM ST,Oakland,CA,
DENSLOWE/98TH,Oakland,CA,
MONZAL AV & MOUNTAIN BLVD,Oakland,CA,
2300 LAKESHORE AVE,Oakland,CA,
100 20TH,Oakland,CA,
PINEHURST/CANYON,Oakland,CA,
1200 73RD AVE,Oakland,CA,
23RD ST & TELEGRAPH AVE,Oakland,CA,
3200 CENTRAL AV,Oakland,CA,
1000 FRONTAGE,Oakland,CA,
1200 DRURY RD,Oakland,CA,
1800 62ND ST,Oakland,CA,
3600 MARTIN LUTHER KING,Oakland,CA,
1100 ACALANES DR,Oakland,CA,
34TH ST@MARKET ST,Oakland,CA,
1300 1&2 93RD AV,Oakland,CA,
DAVIS ST & WARDEN AV,Oakland,CA,
REDWOOD/ SKYLINE,Oakland,CA,
0 CASTLE LN,Oakland,CA,
3900 HORTON,Oakland,CA,
98TH AV/ E,Oakland,CA,
400 CRESCENT AV,Oakland,CA,
100 W GRAND,Oakland,CA,
500 COLONADOS,Oakland,CA,
IFO 369 42ND STREET,Oakland,CA,
900 66TH ST,Oakland,CA,
150TH AV & FOOTHILL BLVD,Oakland,CA,
15700 WASHINGTON,Oakland,CA,
E24/BWY,Oakland,CA,
EB S24 & EB TELEGRAPH ONRP AV,Oakland,CA,
6500 VALLEJO,Oakland,CA,
1000 MADISON ST,Oakland,CA,
3300 GRAND AVE,Oakland,CA,
2200 83RD AVE,Oakland,CA,
1100 82ND AVE,Oakland,CA,
1300 BLK 84TH AVE,Oakland,CA,
DOVER ST & POIRIER ST,Oakland,CA,
5600 BALBOA DR,Oakland,CA,
85TH AV/E,Oakland,CA,
BUCKEYE AV & HARBORD DR,Oakland,CA,
900 42ND AV,Oakland,CA,
3900 TURNLEY AVE,Oakland,CA,
1200 ASHMOUNT AV,Oakland,CA,
15800 E 14 ST(76 GAS STATION),Oakland,CA,
LOMA VISTA AV & QUIGLEY ST,Oakland,CA,
6400 1&2 SHATTUCK AV,Oakland,CA,
2400 75TH AV,Oakland,CA,
500 HILLER DR,Oakland,CA,
1100 10TH AVE,Oakland,CA,
13400 SAN PABLO,Oakland,CA,
6400 SAN LEANDRO BLVD,Oakland,CA,
1100 SEMINARY AVE,Oakland,CA,
1400 86TH AVE,Oakland,CA,
CLEVELAND AV & SPRUCE ST,Oakland,CA,
9100 KIRKHAM WAY,Oakland,CA,
100 SHERIDAN AV,Oakland,CA,
OAK RD & PARK LN,Oakland,CA,
6900 REDWOOD RD,Oakland,CA,
5800 COLISEUM WAY,Oakland,CA,
800 & DOO,Oakland,CA,
55TH AND MARKET ST,Oakland,CA,
2400 E. 22ND STREET,Oakland,CA,
482D 49TH ST,Oakland,CA,
SPENCF,Oakland,CA,
DIRECTED PATROL W OAK BART,Oakland,CA,
26300 WHITMAN ST,Oakland,CA,
2400 79,Oakland,CA,
DIRECTED PATROL A1,Oakland,CA,
2600 BLK INTERNATIONAL,Oakland,CA,
2400 INTERNATIONAL BL,Oakland,CA,
EB HARRISON ONRP ST & OAKLAND AV,Oakland,CA,
2900 E. 7TH ST,Oakland,CA,
59TH ST & OCCIDENTAL ST,Oakland,CA,
5900 BROADWAY TER,Oakland,CA,
2000 66TH AV,Oakland,CA,
700 51ST AVE,Oakland,CA,
7300 FOOTHILL BLVD,Oakland,CA,
6200 BROADWAY,Oakland,CA,
EL CENTRO AV & GLENDOME CIR,Oakland,CA,
100 AIRPORT DR,Oakland,CA,
200 CALDECOTT LANE,Oakland,CA,
6200 SAN LEANDRO BLVD,Oakland,CA,
3000 E9TH ST,Oakland,CA,
4600 PENNIMAN AV,Oakland,CA,
3600 GRAND AVE,Oakland,CA,
1200 102ND AVE,Oakland,CA,
EDENVALE PL & HILLMONT DR,Oakland,CA,
1000 2ND AVE,Oakland,CA,
KEMPTON AV & STANLEY PL,Oakland,CA,
65TH ST,Oakland,CA,
IFO 2651 73RD,Oakland,CA,
LEIMERT BLVD & WRENN ST,Oakland,CA,
1200 51 ST,Oakland,CA,
4200 ADEL,Oakland,CA,
8200 BLK FOOTHILL BLVD,Oakland,CA,
ROOM 101A,Oakland,CA,
2L12 DISTRICT 2,Oakland,CA,
5100 MELROSE AV,Oakland,CA,
3900 SAN PAB,Oakland,CA,
800 BLK 81ST AVE.,Oakland,CA,
4200 KNOLL AVE,Oakland,CA,
LEAMONT CT & MALCOLM AV,Oakland,CA,
1200 101ST AVE,Oakland,CA,
KEY CT & SCOTIA AV,Oakland,CA,
DIRECTD PATROL,Oakland,CA,
MANDALAY RD & NORMAN LN,Oakland,CA,
3500 FRUITVALE AVE,Oakland,CA,
3000 BURDECK DR,Oakland,CA,
10TH AV & 9TH AV,Oakland,CA,
2000 DWIGHT WY,Oakland,CA,
63RD ST & KING ST,Oakland,CA,
2600 WEST ST.,Oakland,CA,
650H CANYON OAKS DR,Oakland,CA,
4000 HALLECK,Oakland,CA,
2K22 DIRECTIVE PATROL,Oakland,CA,
61ST ST & MARTIN LUTHER KING J,Oakland,CA,
3000 MAC ARTHUR BLVD,Oakland,CA,
W MAC/PERALTA,Oakland,CA,
400 HALE AVE,Oakland,CA,
900 PORTWOOD AV,Oakland,CA,
4000 EMERY ST,Oakland,CA,
GOLDEN GATE AV & ROMANY RD,Oakland,CA,
5800 MENDOZA DR,Oakland,CA,
1500 BLOCK OF LAKESIDE DRIVE,Oakland,CA,
CHANDLER ST & PACKARD ST,Oakland,CA,
CHANNEL WY & REGATTA ST,Oakland,CA,
64TH AV & MAJESTIC AV,Oakland,CA,
2100 87TH AV,Oakland,CA,
LOCKWOOD ST,Oakland,CA,
100 JACKSON ST,Oakland,CA,
45TH ST & MARTIN LUTHER KING J,Oakland,CA,
146TH & 14TH,Oakland,CA,
34000 FREMONT,Oakland,CA,
5600 REDWOOD RD,Oakland,CA,
84TH AV/ E,Oakland,CA,
100 FAIRVIEW,Oakland,CA,
2200 VALDEZ ST,Oakland,CA,
300BLK 15TH ST,Oakland,CA,
LOWER FV/INTL,Oakland,CA,
1600 ALCATRAZ,Oakland,CA,
5300 CLAREMONT AVE,Oakland,CA,
AVOCA AV AT LEO WY,Oakland,CA,
FLORIO ST & ROSS ST,Oakland,CA,
200 E10TH ST,Oakland,CA,
BT 17 & INTL CORRIDOR,Oakland,CA,
7TH AVE & FOOTHILL BLVD,Oakland,CA,
24700 DIAMOND RIDGE DRIVE,Oakland,CA,
66TH AVE & LEONA CREEK DR,Oakland,CA,
200 PACIFIC,Oakland,CA,
DISTRICT DIRECTED PATROL,Oakland,CA,
3900 LONETREE WY,Oakland,CA,
3200 LAGUNA,Oakland,CA,
KINGSLAND AND BIRDSALL,Oakland,CA,
200 SILVERADO CT,Oakland,CA,
2500A KINGSLAND AV,Oakland,CA,
6600 ARTHUR BLVD,Oakland,CA,
JACKSON ST,Oakland,CA,
3900 MARTIN LUTHER KING JR WAY,Oakland,CA,
3800 SAN PAB,Oakland,CA,
1500 44TH AV,Oakland,CA,
5100 SHATTACK AVE,Oakland,CA,
SKYLINE BLVD & WILTON DR,Oakland,CA,
1000 1&2 63RD ST,Oakland,CA,
27400 HESPERIAN BLVD HAYWARD,Oakland,CA,
15200 FARNSWORTH ST,Oakland,CA,
35TH ST & EB I580 CONN,Oakland,CA,
0 MOUTAIN,Oakland,CA,
THE UPLANDS & TUNNEL RD,Oakland,CA,
1400 EXCELSIOR,Oakland,CA,
1000 MACARTHUR BOULEVARD,Oakland,CA,
9900 LONGFELLOW AVE,Oakland,CA,
1300 E-28TH ST,Oakland,CA,
2400 11TH AVE,Oakland,CA,
CARSON AND MOUNTAIN,Oakland,CA,
1400 100TH AVE,Oakland,CA,
DOWNTOWN ENCAMPMENTS,Oakland,CA,
CROSS RD & GOLDEN GATE AV,Oakland,CA,
COLLEGE AVENUE,Oakland,CA,
2000 BROADWAY AVE,Oakland,CA,
1400 102ND AVE,Oakland,CA,
1000 44TH ST,Oakland,CA,
3200 ALHAMBRA AV,Oakland,CA,
1200 83RD AVE,Oakland,CA,
4500 SAN LEANDRO AV,Oakland,CA,
5TH ST & SB OAK ONRP ST,Oakland,CA,
7TH AV & BEATIE ST,Oakland,CA,
2100 INTERNATIONAL BOULEVARD,Oakland,CA,
CALODEN LN & CALODEN ST,Oakland,CA,
200 MARTIN LUTHER KING JR WY,Oakland,CA,
NB 5TH OFFRP AV & NB I880,Oakland,CA,
0 BARMIED PL,Oakland,CA,
300 CENTRAL AV,Oakland,CA,
600 98TH AVE,Oakland,CA,
ALAMEDA HOSPITAL,Oakland,CA,
INTL CORRIDOR 23RD TO FV,Oakland,CA,
100TH AV & OLIVE ST,Oakland,CA,
2600 26TH AVE,Oakland,CA,
HARRISON ST & EB MACARTHUR ONRP BL,Oakland,CA,
3800 BLOCK OF FOOTHILL,Oakland,CA,
7TH ST & 8TH ST,Oakland,CA,
40TH STREET CORRIDER,Oakland,CA,
100 HEGENBERGER LP,Oakland,CA,
3200 BLOCK OF COOLIDGE,Oakland,CA,
1000 82ND AVE,Oakland,CA,
800 1&2 52ND ST,Oakland,CA,
300 EUCLIA AV,Oakland,CA,
1700 46TH AVE,Oakland,CA,
35TH ST & PERALTA ST,Oakland,CA,
MAC ARTHUR BLVD,Oakland,CA,
150TH AV & FREEDOM AV,Oakland,CA,
7000 LACEY AVE,Oakland,CA,
1900 DAVIS ST,Oakland,CA,
2800 OLIVER AVE,Oakland,CA,
26500 GADING RD,Oakland,CA,
2000 101ST AVE,Oakland,CA,
1400 103RD AVE,Oakland,CA,
14TH/BWY CORRIDOR,Oakland,CA,
700 EAGLE,Oakland,CA,
8600 FONTAINE ST,Oakland,CA,
1700 BLK TELEGRAPH AVE.,Oakland,CA,
6000 SCARLETT,Oakland,CA,
2100 51 AVE,Oakland,CA,
1400 77TH AVE,Oakland,CA,
1000 71ST AVE,Oakland,CA,
200 BLK CLAY ST,Oakland,CA,
7300 OUTLOOK AVE,Oakland,CA,
"PARIS, FRANCE",Oakland,CA,
3000 HELEN ST,Oakland,CA,
SAMARIA LN & TERALYNN CT,Oakland,CA,
200 E.18TH ST,Oakland,CA,
LAKESHORE/BROOKLYN,Oakland,CA,
9800 TOLER AVE,Oakland,CA,
WB MARKET OFFRP ST & WB S24,Oakland,CA,
63RD ST & LOWELL,Oakland,CA,
2300 BANCROFT WY,Oakland,CA,
WB 17TH ONRP ST & WB I980,Oakland,CA,
KK,Oakland,CA,
7200 STRUBWICK,Oakland,CA,
200 CHESTNUT ST,Oakland,CA,
900 83RD AVE.,Oakland,CA,
HOWARD ST & HIGH ST,Oakland,CA,
1900 84TH AVE,Oakland,CA,
600 BLK 12TH ST,Oakland,CA,
9300 EARHART DR,Oakland,CA,
1700 ALCATRAZ,Oakland,CA,
2600 62ND AVE,Oakland,CA,
1700 64TH ST,Oakland,CA,
SPE3 ASSIGN,Oakland,CA,
721A 34TH ST,Oakland,CA,
HEGENBERGER AND HEGENBERGER LOOP,Oakland,CA,
ADELINE ST & ALCATRAZ,Oakland,CA,
1200 BLK 41ST AV,Oakland,CA,
INTERNATIONAL BLVD & 79TH AV,Oakland,CA,
EARHART RD & LANGLEY ST,Oakland,CA,
1X13 DIRECTIVE PATROL,Oakland,CA,
23RD ST & MARTIN LUTHER KING JR WAY,Oakland,CA,
136TH/E 14,Oakland,CA,
3000 HOSPITAL DR,Oakland,CA,
AVALON AV & CLAREMONT,Oakland,CA,
ENOS AV & TOMPKINS AV,Oakland,CA,
3800 ADELINE,Oakland,CA,
2900 KITCHENER CT,Oakland,CA,
1900 65TH AVE,Oakland,CA,
6500 COLISEUM AVE,Oakland,CA,
MACARTHUR BLVD & W MACARTHUR BLVD,Oakland,CA,
3400 GALINDO ST,Oakland,CA,
1200 1&2 E 34TH ST,Oakland,CA,
6000 E 17TH ST,Oakland,CA,
0 OAKLAND INTRNTL,Oakland,CA,
KEVINS COURT AREA,Oakland,CA,
BEAT 15 TILL 0100HRS,Oakland,CA,
3L11,Oakland,CA,
VIR & ML,Oakland,CA,
4700 CONGRESS AVE,Oakland,CA,
700 1&2 22ND ST,Oakland,CA,
7900 REDWOOD RD,Oakland,CA,
10900 ,Oakland,CA,
1092A AILEEN ST,Oakland,CA,
SAN PABLO,Oakland,CA,
1100 BROOKSIDE DRIVE,Oakland,CA,
0 VAN SICKLON PL,Oakland,CA,
9200 ELLINGTON WY,Oakland,CA,
FRUITVALE AVE/ FOOTHILL & INTERNATIONAL,Oakland,CA,
7800 KRAUSE AVE,Oakland,CA,
2300 FRUITVALE AVENUE,Oakland,CA,
900 DOLORES AV,Oakland,CA,
3040B E 9TH ST,Oakland,CA,
62ND AV & CASLAND AV,Oakland,CA,
3200 ARDEN WY,Oakland,CA,
4600 CALAVARAS AV,Oakland,CA,
DIRECTIVE PATRL,Oakland,CA,
300 1&2 20TH ST,Oakland,CA,
13TH AV & EB I580,Oakland,CA,
INTL SA,Oakland,CA,
6500 HEMBREE LN,Oakland,CA,
300 BLK 8TH ST,Oakland,CA,
1100 BAYVIEW AVE,Oakland,CA,
AREA 1 - DIRECTED PATROL,Oakland,CA,
1200 82ND AVE,Oakland,CA,
1700 ORCHARD,Oakland,CA,
900 46TH ST.,Oakland,CA,
WB FRUITVALE ONRP AV & SHEFFIELD AV,Oakland,CA,
1400 OAK ST,Oakland,CA,
CHAMPION ST & PLEASANT ST,Oakland,CA,
MAC ARTHUR & MADRONE PATH,Oakland,CA,
6000 SHEPHERD CANYON RD,Oakland,CA,
E 15TH ST & 1ST AVENUE PL,Oakland,CA,
5500 HARVEY AVE,Oakland,CA,
ADELINE ST & LOWELL ST,Oakland,CA,
1500 1&2 MUNSON WY,Oakland,CA,
CLARA ST & LOUISIANA ST,Oakland,CA,
37/SAN PABLO,Oakland,CA,
ADELINE & ALCATRAZ,Oakland,CA,
SPECIAL ASSIGN UNITS ON TAC 7,Oakland,CA,
800 STANFORD,Oakland,CA,
LEXFORD PL & SKYLINE BLVD,Oakland,CA,
2500 38TH AVE,Oakland,CA,
HARBOR BAY PKWY/RON COWAN PKWY,Oakland,CA,
2300 BWY,Oakland,CA,
IRO 2300 WEBSTER,Oakland,CA,
2800 PARKER AVE #1,Oakland,CA,
WB HARRISON ONRP ST & WB I580,Oakland,CA,
0 AIRPORT DRIVE,Oakland,CA,
1400 REDDING ST,Oakland,CA,
8400 HEGENBERGER RD,Oakland,CA,
14200 E 14TH ST,Oakland,CA,
2J08/2J14 DIRECTIVE PATROL,Oakland,CA,
BROADWAY TER & CROSS RD,Oakland,CA,
FREMONT ST & STANFORD AV,Oakland,CA,
EL CENTRO AV & HANLY RD,Oakland,CA,
DOWNTOWN CLUB PATROL,Oakland,CA,
EDGEWOOD AV & HOLLYWOOD AV,Oakland,CA,
500 GRAND AVE,Oakland,CA,
ELYSIAN FIELDS DR & MISSION HILLS,Oakland,CA,
14TH AV & COMSTOCK WY,Oakland,CA,
DIRECT PATROL INTL BLVD,Oakland,CA,
400 CENTER ST,Oakland,CA,
E 14TH ST & W BROADMOOR BLVD,Oakland,CA,
TAC 9,Oakland,CA,
9600 RAILROAD AV,Oakland,CA,
NB MOUNTAIN OFFRP BL & NB S13,Oakland,CA,
2900 69TH AV,Oakland,CA,
8900 DOOLITTLE DR,Oakland,CA,
WOOD CT & WOOD DR,Oakland,CA,
10400 BYRON AVE,Oakland,CA,
1500 94TH AVE,Oakland,CA,
3200 60TH AVE,Oakland,CA,
1700 28TH AVE,Oakland,CA,
SB 42ND OFFRP AV & NB I880,Oakland,CA,
ADEL/W MAC,Oakland,CA,
CARSON ST & SHEPHERD ST,Oakland,CA,
8300 MAC ARTHUR BLVD,Oakland,CA,
BEVERLY AV & DURANT AV,Oakland,CA,
2822A UNION ST,Oakland,CA,
MALCOLM AV & WOODCLIFF CT,Oakland,CA,
1073A AILEEN ST,Oakland,CA,
1400 56TH AVE,Oakland,CA,
SPECIAL ASSIG,Oakland,CA,
47TH/SALEM,Oakland,CA,
2000 PARK ST,Oakland,CA,
5800 PINEWOOD RD,Oakland,CA,
40TH,Oakland,CA,
EB 27TH ONRP ST & NORTHGATE AV,Oakland,CA,
CHELTON DR & GIRVIN DR,Oakland,CA,
DIST 2 SPECIAL ASSIGN,Oakland,CA,
BT15,Oakland,CA,
2900 HILLTOP MALL RD,Oakland,CA,
3400 BRDWY,Oakland,CA,
14TH AVE & 102 AVE,Oakland,CA,
BEAT 2 & 6,Oakland,CA,
0 SANTA ANITA,Oakland,CA,
1000 1&2 47TH ST,Oakland,CA,
1600 STUART ST,Oakland,CA,
0 MALTA CRT,Oakland,CA,
40TH DIST 2,Oakland,CA,
COLLEGE AVE,Oakland,CA,
CLARA ST & NORGREN ST,Oakland,CA,
1600 51 AV,Oakland,CA,
KLAMATH ST,Oakland,CA,
200 HEGENBERGER WAY,Oakland,CA,
"WINSTON ST, HAYWARD",Oakland,CA,
1400 EDDY ST,Oakland,CA,
1300 E. 15TH ST,Oakland,CA,
GLENNVIEW PARK NEIGH,Oakland,CA,
4000 BLK HOWE ST,Oakland,CA,
DIRECRIVE PATROL,Oakland,CA,
2600 34TH AVE,Oakland,CA,
1600 159TH AVE,Oakland,CA,
3200 FRUIVALE AV,Oakland,CA,
2500 CHELSEA DR,Oakland,CA,
1500 101ST AV,Oakland,CA,
CARY ST & DOUGLAS AV,Oakland,CA,
9700 MAC ARTHUR BL,Oakland,CA,
14TH AV/INTL,Oakland,CA,
4734A SHATTUCK AV,Oakland,CA,
MCGURRIN RD & SEQUOYAH RD,Oakland,CA,
2300 POPLAR ST,Oakland,CA,
5500 FOOTHOLL BLVD,Oakland,CA,
1100 ALCATRAZ AV,Oakland,CA,
6100 LASALLE AV,Oakland,CA,
GRIFFIN ST & LEONA ST,Oakland,CA,
DAVIS ST & DOOLITTLE DR,Oakland,CA,
CLEMENT AV & PARK,Oakland,CA,
200 BLK 7TH ST,Oakland,CA,
ALLMAN ST & BEAUMONT AV,Oakland,CA,
27TH ST & NORTH GATE,Oakland,CA,
4001B PIEDMONT AV,Oakland,CA,
DIRECT PATROL A1,Oakland,CA,
10300 BYRON AVE,Oakland,CA,
1600 98TH AVE,Oakland,CA,
1200 BLK OF 86TH AVE,Oakland,CA,
SPEC ASSIGN - DIST 1,Oakland,CA,
DORCHESTER AV & SUFFOLK DR,Oakland,CA,
7900 GREENLY AVE,Oakland,CA,
3700 ADE,Oakland,CA,
4299D PIEDMONT AV,Oakland,CA,
DIRECTED PATRO L,Oakland,CA,
2J08/2J14 40TH ST CORRIDOR,Oakland,CA,
5427C TELEGRAPH AV,Oakland,CA,
LAKE PARK AV & RAND AV,Oakland,CA,
62ND AVE & HILTON ST,Oakland,CA,
GLEN AV & LINDA AV,Oakland,CA,
6600 BANNING DRIVE,Oakland,CA,
4700 FAIR AVENUE,Oakland,CA,
1646A 7TH ST,Oakland,CA,
37/SAN,Oakland,CA,
48TH ST CORRIDOR,Oakland,CA,
63RD ST & DANA ST,Oakland,CA,
1100 83RD AVE,Oakland,CA,
1900 FAIRVIEW ST,Oakland,CA,
GRASS VALLEY RD & SUN VALLEY DR,Oakland,CA,
MORCOM AV & YUBA AV,Oakland,CA,
MANZANITA DR & NORTHWOOD CT,Oakland,CA,
FV COOR,Oakland,CA,
3400 68TH AVE,Oakland,CA,
3RD AV & E18TH ST,Oakland,CA,
3200 BALDWIN ST,Oakland,CA,
LINCOLN AV & RAVENWOOD LN,Oakland,CA,
5000 DESMOND ST,Oakland,CA,
200 CORPUS CHRISTI RD,Oakland,CA,
FRUITVALE AV & WRENN ST,Oakland,CA,
2400 99TH AVE.,Oakland,CA,
900 VIRGINIA,Oakland,CA,
SR24 & OAK HILL,Oakland,CA,
4300 RILEA WAY,Oakland,CA,
1100 W MACARTHUR BLVD,Oakland,CA,
500 41ST ST.,Oakland,CA,
I 580 & BEAUMONT,Oakland,CA,
9600 BANCROFT AVE,Oakland,CA,
1900 BLK 98TH AVE,Oakland,CA,
SPECIAL ASSIGN DIST 1,Oakland,CA,
5200 CLAREMONT AVE,Oakland,CA,
700 BLOCK OF 7TH ST,Oakland,CA,
SPECIAL ASSIGNMENT PROTEST,Oakland,CA,
KAISER ANTIOCH,Oakland,CA,
2800 64TH AVE,Oakland,CA,
7200 BLK HAWLEY ST,Oakland,CA,
2000 CLINTON,Oakland,CA,
200 E15TH ST,Oakland,CA,
4600 BROADWAY,Oakland,CA,
100 CANDY DRIVE,Oakland,CA,
18TH & POPLAR,Oakland,CA,
BRUSH/7,Oakland,CA,
1700 MADISON ST,Oakland,CA,
S24 & E580,Oakland,CA,
7100 HEGENBERGER RD,Oakland,CA,
3400 E 9TH ST,Oakland,CA,
1900 LOMITA DR SAN LEANDRO,Oakland,CA,
ELVESSA ST & TURNER AV,Oakland,CA,
I880 & THORTON,Oakland,CA,
1600 TAYLOR,Oakland,CA,
2700 RITCHIS,Oakland,CA,
700 COLLISEUM WAY,Oakland,CA,
900 ELMHURST AV,Oakland,CA,
WALLMART,Oakland,CA,
1100 BELLA VISTA AVE,Oakland,CA,
3000 SYLVAN AVE,Oakland,CA,
8500 BANCROFT AVE,Oakland,CA,
1900 102ND AVE.,Oakland,CA,
1600 WOL,Oakland,CA,
68TH AVE & MAC ARTHUR BLVD,Oakland,CA,
21ST ST & MARTIN LUTHER KING J,Oakland,CA,
10800 RUGBY CT,Oakland,CA,
91ST AV & A ST,Oakland,CA,
RIDGEMOOR RD & SEQUOYAH RD,Oakland,CA,
TANNER WY & TUBMAN DR,Oakland,CA,
2400 RANSOM,Oakland,CA,
2300 10TH ST,Oakland,CA,
2500 EAST ST,Oakland,CA,
DIRECTED PATROL--DISTRICT 3,Oakland,CA,
6700 GUNN DR,Oakland,CA,
2900 60TH AVE,Oakland,CA,
1400 55TH AVE,Oakland,CA,
900 LANCASTER,Oakland,CA,
9800 BURR ST.,Oakland,CA,
4400 YGNACIO AVE,Oakland,CA,
EB 51ST OFFRP ST & EB MLK JR OFFRP WY,Oakland,CA,
1600 HIGHLAND BLVD,Oakland,CA,
INTERNATIONAL AND 95TH AVE,Oakland,CA,
1200 DERBY ST,Oakland,CA,
E 10TH ST & SANTA MARIA CT,Oakland,CA,
PASO ROBLES DR & WOODROW DR,Oakland,CA,
30TH ST & TELEGRAPH,Oakland,CA,
BT 27,Oakland,CA,
3400 E12TH ST,Oakland,CA,
EB 17TH OFFRP ST & EB I980,Oakland,CA,
DIRECT PATROL BT 16,Oakland,CA,
GARDENIA PL & SUNNYMERE AV,Oakland,CA,
1900 26TH AVE,Oakland,CA,
LAGUNA AV & SCENIC AV,Oakland,CA,
1000 ,Oakland,CA,
5900 GREENRIDGE,Oakland,CA,
2100 34TH AVE,Oakland,CA,
MANILA AV & MONROE AV,Oakland,CA,
FORESTLAND WY & MOORE DR,Oakland,CA,
1200 1&2 82ND AV,Oakland,CA,
2400 TAYLOR AVE,Oakland,CA,
2100 BLK COURTLAND AVE.,Oakland,CA,
2800 67TH AVE,Oakland,CA,
8400 EDGEWATER RD,Oakland,CA,
2800 CALIFORNIA ST,Oakland,CA,
VICKSBURG AV & WENTWORTH AV,Oakland,CA,
SB103RD,Oakland,CA,
2400 CENTRAL,Oakland,CA,
1646A 7TH AV,Oakland,CA,
5000 CLINTON AVE,Oakland,CA,
73RD/HOLLY,Oakland,CA,
