Address,City,State,Zip
GORDON ST & POTTER ST,Oakland,CA,
10300 SUNNYSIDE ST,Oakland,CA,
BAYO ST & VALE AV,Oakland,CA,
SKYLINE BLVD & TUNNEL RD,Oakland,CA,
4300 KELLER AV,Oakland,CA,
1300 WELLINGTON ST,Oakland,CA,
E 34TH ST & ELLIOT ST,Oakland,CA,
16TH AV & SAN ANTONIO WY,Oakland,CA,
SB 7TH ONRP ST & SB I880,Oakland,CA,
200 MODOC AV,Oakland,CA,
3300 PAXTON AV,Oakland,CA,
1700 CASTERLINE RD,Oakland,CA,
3100 KNOWLAND AV,Oakland,CA,
1600 BANCROFT WY,Oakland,CA,
11TH ST & MANDELA PKWY,Oakland,CA,
4700 BELFAST AV,Oakland,CA,
EB I580 & EB PARK OFFRP BL,Oakland,CA,
6100 MERCED AV,Oakland,CA,
400 FRUITVALE AV,Oakland,CA,
ARLINGTON AV & GENOA ST,Oakland,CA,
1100 HAMPEL ST,Oakland,CA,
700 STRATFORD RD,Oakland,CA,
NB 7TH ONRP ST & BROADWAY,Oakland,CA,
FAIRWAY AV & SEQUOYAH RD,Oakland,CA,
ARIZONA ST & LAUREL AV,Oakland,CA,
101ST AV & BANCROFT AV,Oakland,CA,
5400 HILLTOP CRES,Oakland,CA,
3900 FIELD ST,Oakland,CA,
BROADWAY & NAPA ST,Oakland,CA,
3300 E 22ND ST,Oakland,CA,
BURLWOOD AV & MADDUX DR,Oakland,CA,
2900 E 9TH ST,Oakland,CA,
106TH AV & SHELDON ST,Oakland,CA,
3300 LIESE AV,Oakland,CA,
900 82ND,Oakland,CA,
WASHINGTON ST & WATER ST,Oakland,CA,
7700 NEY AVE,Oakland,CA,
E 7TH ST & PETERSON ST,Oakland,CA,
EB I580 & SB S13,Oakland,CA,
200 NEWTON AV,Oakland,CA,
2700 108TH AV,Oakland,CA,
6700 SUNNYMERE AV,Oakland,CA,
3300 E 9TH ST,Oakland,CA,
17TH ST & EB I980,Oakland,CA,
1300 12TH AV,Oakland,CA,
1200 1ST AV,Oakland,CA,
BANCROFT AVE,Oakland,CA,
5700 SEMINARY AV,Oakland,CA,
HUNTINGTON ST & WORDEN WY,Oakland,CA,
ASCOT DR & MOUNTAIN GATE WY,Oakland,CA,
9600 EARHART DR,Oakland,CA,
1100 19TH ST,Oakland,CA,
GASKILL ST & STANFORD AV,Oakland,CA,
600 FRANKLIN ST,Oakland,CA,
ESTATES DR & LA SALLE AV,Oakland,CA,
FRUITVALE AREA,Oakland,CA,
1300 72ND AV,Oakland,CA,
HEATHER RIDGE WY & THORNHILL DR,Oakland,CA,
2700 LILAC ST,Oakland,CA,
1000 LISBON AV,Oakland,CA,
10000 LONGFELLOW AV,Oakland,CA,
39TH AV & FULLINGTON ST,Oakland,CA,
800 PRUNE AV,Oakland,CA,
HIGH ST & STEELE ST,Oakland,CA,
24TH ST & UNION ST,Oakland,CA,
4200 EDGE DR,Oakland,CA,
4700 COMMONWEALTH DR,Oakland,CA,
WB I580 & EB S24,Oakland,CA,
14800 E 14TH ST,Oakland,CA,
10300 GRAFFIAN ST,Oakland,CA,
1000 36TH AV,Oakland,CA,
DESMOND ST & GLENDALE AV,Oakland,CA,
100TH AV & CHERRY ST,Oakland,CA,
ASCOT DR & MASTLANDS DR,Oakland,CA,
800 WEST ST,Oakland,CA,
DISTRICT ONE,Oakland,CA,
FOSTER AV & ST ELMO DR,Oakland,CA,
54TH AV & CRITTENDEN ST,Oakland,CA,
2700 E 27TH ST,Oakland,CA,
5100 COCHRANE AV,Oakland,CA,
5600 MAXWELTON RD,Oakland,CA,
5700 GLENBROOK DR,Oakland,CA,
RAILROAD AV & TYLER ST,Oakland,CA,
E 31ST ST & STUART ST,Oakland,CA,
900 70TH AVE,Oakland,CA,
61ST ST & FREMONT ST,Oakland,CA,
TAC 7,Oakland,CA,
38TH AV & KANSAS ST,Oakland,CA,
4100 RIFLE LN,Oakland,CA,
LESSER ST & TIDEWATER AV,Oakland,CA,
18TH AV & SAN ANTONIO WY,Oakland,CA,
PIPPIN ST & PRUNE AV,Oakland,CA,
2200 84TH AVE,Oakland,CA,
7500 SKYLINE BLVD,Oakland,CA,
CALAFIA AV & GOLF LINKS RD,Oakland,CA,
3500 LAMP ST,Oakland,CA,
NEWTON AV & WESLEY AV,Oakland,CA,
EB I580 & SAN PABLO AV,Oakland,CA,
1100 HARRISON ST,Oakland,CA,
0 STAUFFER CT,Oakland,CA,
6100 TEVIS ST,Oakland,CA,
1000 52ND AV,Oakland,CA,
5400 BANCROFT AVE,Oakland,CA,
CIRCLE HILL DR & FIELD ST,Oakland,CA,
3400 MORRISON AV,Oakland,CA,
BEAUMONT AV & WB I580,Oakland,CA,
1300 9TH AV,Oakland,CA,
27TH ST & WB I980,Oakland,CA,
CAPRICORN AV & FLORENCE TER,Oakland,CA,
1600 ARROWHEAD DR,Oakland,CA,
489A 25TH ST,Oakland,CA,
4600 TIDEWATER AV,Oakland,CA,
4300 JENSEN ST,Oakland,CA,
NB S13 & WB S24,Oakland,CA,
2200 MELVIN RD,Oakland,CA,
NB 98TH ONRP AV & NB I880,Oakland,CA,
7000 KENILWORTH RD,Oakland,CA,
0 EL CARMELO CIR,Oakland,CA,
BAYO VISTA AV & FAIRMOUNT AV,Oakland,CA,
2500 LILAC ST,Oakland,CA,
20TH ST & MANDELA PKWY,Oakland,CA,
0 AZALEA LN,Oakland,CA,
GLENVIEW AV & WARFIELD AV,Oakland,CA,
SB 42ND CONN AV & NB I880,Oakland,CA,
6700 THORNHILL DR,Oakland,CA,
102ND AV & GRAFFIAN ST,Oakland,CA,
20TH ST & WOOD ST,Oakland,CA,
1500 86TH AV,Oakland,CA,
1200 PRESERVATION PARK WY,Oakland,CA,
8100 NEY AVE,Oakland,CA,
900 50TH AV,Oakland,CA,
5900 IVANHOE RD,Oakland,CA,
5400 LOWELL ST,Oakland,CA,
ASHMOUNT AV & MANDANA BLVD,Oakland,CA,
MARKET ST & OCCIDENTAL ST,Oakland,CA,
6200 MATHIEU AV,Oakland,CA,
0 THUNDERBIRD CT,Oakland,CA,
35TH AV & ALEXANDER CT,Oakland,CA,
GRAND AV & LINDA AV,Oakland,CA,
1200 65TH AVE,Oakland,CA,
ALBERT ST & MADRONE AV,Oakland,CA,
KIMBERLIN HEIGHTS DR & RISHELL DR,Oakland,CA,
1100 40TH,Oakland,CA,
CIRCLE HILL DR & COLUMBIAN DR,Oakland,CA,
2100 GLEASON WY,Oakland,CA,
1200 BRUSH ST,Oakland,CA,
DUNBAR DR & HAWKINS DR,Oakland,CA,
1200 24TH ST,Oakland,CA,
CUSTER ST & HARRINGTON AV,Oakland,CA,
EDES AV & S ELMHURST AV,Oakland,CA,
14TH AV & EB I580,Oakland,CA,
108TH AV & BEVERLY AV,Oakland,CA,
1600 HAVENSCOURT BLVD,Oakland,CA,
WALKER AV & WELDON AV,Oakland,CA,
700 3RD ST,Oakland,CA,
1200 86TH AVE,Oakland,CA,
4400 ALLENDALE AV,Oakland,CA,
6500 SHEPHERD CANYON RD,Oakland,CA,
106TH AV & SUNNYSIDE ST,Oakland,CA,
3800 ANGELO AV,Oakland,CA,
5800 SAN LEANDRO ST,Oakland,CA,
TELE CORRIDOR,Oakland,CA,
6800 SNAKE RD,Oakland,CA,
106TH AV & WB I580,Oakland,CA,
DENNY ST & DOUGLAS AV,Oakland,CA,
PARTRIDGE AV & UTAH ST,Oakland,CA,
BIRCH CT & COLLEGE AV,Oakland,CA,
80TH AV & ATHERTON ST,Oakland,CA,
5300 MACARTHUR BLVD,Oakland,CA,
2700 38TH AV,Oakland,CA,
ABERFOIL AV & ELVESSA ST,Oakland,CA,
6100 FORTUNE WY,Oakland,CA,
3200 UNION ST,Oakland,CA,
3700 YOUNG AV,Oakland,CA,
6200 SNAKE RD,Oakland,CA,
0 MERRIEWOOD CIR,Oakland,CA,
4600 SEQUOYAH RD,Oakland,CA,
GENOA ST & STANFORD AV,Oakland,CA,
NORTON AV & WISCONSIN ST,Oakland,CA,
9400 GOLF LINKS RD,Oakland,CA,
0 MANDANA CIR,Oakland,CA,
1800 15TH AV,Oakland,CA,
CHABOT RD & ROANOKE RD,Oakland,CA,
5200 GRIZZLY PEAK BLVD,Oakland,CA,
0 ATHOL AV,Oakland,CA,
4500 OAK HILL RD,Oakland,CA,
10900 MOONLIGHT CT,Oakland,CA,
19TH AV & E 29TH ST,Oakland,CA,
COLOMA ST & LINCOLN AV,Oakland,CA,
7800 REDWOOD RD,Oakland,CA,
HARBOR VIEW AV & LOMA VISTA AV,Oakland,CA,
CURRAN AV & WARD LN,Oakland,CA,
6300 SKYLINE BLVD,Oakland,CA,
MALCOLM AV & MARK ST,Oakland,CA,
250C FRANK H OGAWA PLZ,Oakland,CA,
1200 40TH ST,Oakland,CA,
900 PROSPECT AV,Oakland,CA,
4900 HARBORD DR,Oakland,CA,
4300 PAMPAS AV,Oakland,CA,
58TH AV & BRANN ST,Oakland,CA,
6600 CHELTON DR,Oakland,CA,
WB 11TH ONRP ST & WB I980,Oakland,CA,
9100 BANCROFT AV,Oakland,CA,
0 S HILL CT,Oakland,CA,
2300 80TH AVE,Oakland,CA,
5400 HARBORD DR,Oakland,CA,
HILLER DR & NORTH HILL CT,Oakland,CA,
57TH AV & TRASK ST,Oakland,CA,
MONTE VISTA AV & WILDA AV,Oakland,CA,
E 20TH ST & 6TH AV,Oakland,CA,
4300 SHAFTER AV,Oakland,CA,
18TH ST & WB I980,Oakland,CA,
4700 PROCTOR AV,Oakland,CA,
HANOVER AV & NEWTON AV,Oakland,CA,
0 ASHMOUNT WY,Oakland,CA,
AILEEN ST & LOS ANGELES ST,Oakland,CA,
MONTICELLO AV & VICKSBURG AV,Oakland,CA,
E 24TH ST & 26TH AV,Oakland,CA,
2200 NORTHGATE AV,Oakland,CA,
900 ZEPHYR DR,Oakland,CA,
60TH AV & MORSE DR,Oakland,CA,
COOLIDGE AV & TEXAS ST,Oakland,CA,
4200 35TH AV,Oakland,CA,
9600 WALNUT ST,Oakland,CA,
4600 MATTIS CT,Oakland,CA,
BROOKPARK RD & SADDLEBROOK DR,Oakland,CA,
5200 DOVER ST,Oakland,CA,
EXCELSIOR AV & WOODRUFF AV,Oakland,CA,
8300 D ST,Oakland,CA,
2100 COOLIDGE AV,Oakland,CA,
8600 G ST,Oakland,CA,
2900 POPLAR ST,Oakland,CA,
3300 MALCOLM AV,Oakland,CA,
1900 WEST ST,Oakland,CA,
EB 35TH OFFRP AV & EB I580,Oakland,CA,
3900 QUIGLEY ST,Oakland,CA,
FAIR AV & WILKIE ST,Oakland,CA,
E 29TH ST & SHEFFIELD AV,Oakland,CA,
10000 PIPPIN ST,Oakland,CA,
5700 NOTTINGHAM DR,Oakland,CA,
6600 COLISEUM WY,Oakland,CA,
6400 BROOKSIDE AV,Oakland,CA,
CALDECOTT LN / TUNNEL RD,Oakland,CA,
2300 WILLOW ST,Oakland,CA,
1600 MADISON ST,Oakland,CA,
GOLF LINKS RD & SUN VALLEY DR,Oakland,CA,
KELLER AV & WINTHROPE ST,Oakland,CA,
8800 SAN LEANDRO ST,Oakland,CA,
600 1&2 FAIRMOUNT AV,Oakland,CA,
1400 40TH ST,Oakland,CA,
LONGRIDGE RD & ROSEMOUNT RD,Oakland,CA,
22ND AV & LIVINGSTON ST,Oakland,CA,
700 7TH ST,Oakland,CA,
6600 MOORE DR,Oakland,CA,
13200 SKYLINE BLVD,Oakland,CA,
2600 65TH AVE,Oakland,CA,
ALIDA ST & LAGUNA AV,Oakland,CA,
700 62ND ST,Oakland,CA,
DIMOND DIST,Oakland,CA,
MANDANA BLVD & VERMONT ST,Oakland,CA,
100 HILLER DR,Oakland,CA,
1800 DENNISON ST,Oakland,CA,
WB 27TH OFFRP ST & WB I580 COLL,Oakland,CA,
4800 COMMONWEALTH DR,Oakland,CA,
99TH AV & LONGFELLOW AV,Oakland,CA,
CHIMNEY ROCK & ELYSIAN FIELDS DR,Oakland,CA,
2200 106TH AVE,Oakland,CA,
4300 MALCOLM AV,Oakland,CA,
1700 74TH AV,Oakland,CA,
HADDON RD & HILLGIRT CIR,Oakland,CA,
8900 SKYLINE BLVD,Oakland,CA,
1800 16TH AV,Oakland,CA,
5TH ST & KIRKHAM ST,Oakland,CA,
6200 AUBURN AV,Oakland,CA,
106TH AV & PEARMAIN ST,Oakland,CA,
0 ELROD AV,Oakland,CA,
5200 BROOKDALE AV,Oakland,CA,
2000 85TH AVE,Oakland,CA,
2900 MONTANA ST,Oakland,CA,
4400 PLEASANT VALLEY CT N,Oakland,CA,
5500 LEONA ST,Oakland,CA,
EVANS AV & WELLINGTON ST,Oakland,CA,
1800 83RD AV,Oakland,CA,
100 BURMA RD,Oakland,CA,
E 15TH ST & 56TH AV,Oakland,CA,
GLENFIELD AV & WOODRUFF AV,Oakland,CA,
LA SALLE AV & LIGGETT DR,Oakland,CA,
CALAFIA AV & MOUNTAIN BLVD,Oakland,CA,
EL CENTRO AV & HOLLYWOOD AV,Oakland,CA,
3300 ADELL CT,Oakland,CA,
5300 BACON RD,Oakland,CA,
MANDANA BLVD & YORK ST,Oakland,CA,
300 ALTA VISTA AV,Oakland,CA,
10800 SAN LEANDRO ST,Oakland,CA,
6400 CASTLE DR,Oakland,CA,
1300 18TH AV,Oakland,CA,
22ND AV & INDEPENDENCE WY,Oakland,CA,
5900 MERRIEWOOD DR,Oakland,CA,
CHASE ST & WOOD ST,Oakland,CA,
400 GRAVATT DR,Oakland,CA,
SB I880 & SB OAK ONRP ST,Oakland,CA,
MAGEE AV & WISCONSIN ST,Oakland,CA,
1900 PERALTA ST,Oakland,CA,
3100 ELMWOOD AV,Oakland,CA,
1800 CARTER ST,Oakland,CA,
BURLWOOD AV & CLARA ST,Oakland,CA,
CORAL RD & TUNIS RD,Oakland,CA,
OCEAN AV & SAN PABLO AV,Oakland,CA,
1100 107TH AVE,Oakland,CA,
CASWELL AV & MADDUX DR,Oakland,CA,
10500 E ST,Oakland,CA,
400 BANCROFT PL,Oakland,CA,
HOWE ST & JOHN ST,Oakland,CA,
1000 FRANKLIN ST,Oakland,CA,
1100 70TH AVE,Oakland,CA,
TELEGRAPH,Oakland,CA,
1200 15TH AV,Oakland,CA,
0 VAN SICKLEN PL,Oakland,CA,
6100 ASPINWALL RD,Oakland,CA,
EB COOLIDGE ONRP AV & HAROLD ST,Oakland,CA,
FOOTHILL BLVD & FREMONT WY,Oakland,CA,
EDGEMOOR PL & HILLMONT DR,Oakland,CA,
2300 TUNNEL RD,Oakland,CA,
6700 LONGWALK DR,Oakland,CA,
DUBLIN AV & MOUNTAIN BLVD,Oakland,CA,
14TH ST & LAKE MERRITT BLVD,Oakland,CA,
1200 67TH ST,Oakland,CA,
2200 81ST AV,Oakland,CA,
BIRDSALL AV & FLEMING AV,Oakland,CA,
900 66TH AVE,Oakland,CA,
5300 BRODER BLVD,Oakland,CA,
3600 KLAMATH ST,Oakland,CA,
BROADWAY TER & GLENWOOD GLADE,Oakland,CA,
WB I580 & WEST ST,Oakland,CA,
3200 KINGSLAND AV,Oakland,CA,
10100 SAN LEANDRO ST,Oakland,CA,
LONGRIDGE RD & PARAMOUNT RD,Oakland,CA,
CREST AV & GRANADA AV,Oakland,CA,
58TH ST & VICENTE ST,Oakland,CA,
BOYD AV & CLIFTON ST,Oakland,CA,
3800 LUNDHOLM AV,Oakland,CA,
1300 41ST AV,Oakland,CA,
1800 81ST AV,Oakland,CA,
39TH AV & SUTER ST,Oakland,CA,
1800 COMMERCE WY,Oakland,CA,
36TH AV & E 9TH ST,Oakland,CA,
28TH ST & MERRIMAC ST,Oakland,CA,
200 WOOD ST,Oakland,CA,
100 BEAUFOREST DR,Oakland,CA,
60TH ST & WHITNEY ST,Oakland,CA,
COTTER ST & SCOTIA AV,Oakland,CA,
MANDANA BLVD & PALOMA AV,Oakland,CA,
MACARTHUR CORRIDOR,Oakland,CA,
12000 TARTAN WY,Oakland,CA,
21ST AV & E 29TH ST,Oakland,CA,
WB S24 & WB TELEGRAPH OFFRP AV,Oakland,CA,
FRESNO ST & LEGION AV,Oakland,CA,
CALDECOTT LN & WB S24,Oakland,CA,
39TH AV & REINHARDT DR,Oakland,CA,
5400 MILES AV,Oakland,CA,
400 PETERSON ST,Oakland,CA,
2200 WILLOW ST,Oakland,CA,
HERRIER ST & NORTON AV,Oakland,CA,
FRUITVALE AV & HARDING WY,Oakland,CA,
CANON AV & VETERAN WY,Oakland,CA,
3600 SAN PABLO AV,Oakland,CA,
10900 SKYLINE BLVD,Oakland,CA,
KINGSLAND AV & MAXWELL AV,Oakland,CA,
LINDEN ST & W MACARTHUR BLVD,Oakland,CA,
9900 VOLTAIRE AVE,Oakland,CA,
6500 MELVILLE DR,Oakland,CA,
10600 E ST,Oakland,CA,
DAMUTH ST & LAGUNA AV,Oakland,CA,
600 44TH ST,Oakland,CA,
0 CAPTAINS COVE,Oakland,CA,
GRAND AV,Oakland,CA,
GLENWOOD AV & PIEDMONT AV,Oakland,CA,
1300 20TH AV,Oakland,CA,
COLBOURN PL & SKYLINE BLVD,Oakland,CA,
BROADWAY TER & PINEWOOD RD,Oakland,CA,
DIRECTED PATEOL,Oakland,CA,
AGNES ST & SHERIDAN RD,Oakland,CA,
BROADWAY TER & GOLDEN GATE AV,Oakland,CA,
BROADWAY TER & SB S13,Oakland,CA,
23RD AV & E 29TH ST,Oakland,CA,
21ST AV & MARIN WY,Oakland,CA,
6800 SHEPHERD CANYON RD,Oakland,CA,
5600 GRISBORNE AV,Oakland,CA,
HILLGIRT CIR & WESLEY AV,Oakland,CA,
1100 FLEET RD,Oakland,CA,
EL VERANO ST & KERWIN AV,Oakland,CA,
21ST AV & SONOMA WY,Oakland,CA,
1000 73RD AVE,Oakland,CA,
NB 66TH OFFRP AV & NB I880,Oakland,CA,
70TH AV & ORRAL ST,Oakland,CA,
1000 WEST ST,Oakland,CA,
62ND ST & HILLEGASS AV,Oakland,CA,
6400 BROADWAY,Oakland,CA,
1700 42ND AV,Oakland,CA,
CHATHAM RD & MACARTHUR BLVD,Oakland,CA,
0 RIDGEWOOD LN,Oakland,CA,
8300 FONTAINE ST,Oakland,CA,
5900 SHERWOOD DR,Oakland,CA,
6000 AVOCA AV,Oakland,CA,
BARTLETT ST & PENNIMAN AV,Oakland,CA,
8700 SKYLINE BLVD,Oakland,CA,
DIRECTIVE PATROL DIST 1,Oakland,CA,
DOVER ST & FAIRVIEW ST,Oakland,CA,
4600 COLISEUM WY,Oakland,CA,
4TH ST & MARTIN LUTHER KING JR WY,Oakland,CA,
5500 MAXWELTON RD,Oakland,CA,
1100 MIDDLE HARBOR,Oakland,CA,
10TH ST & KIRKHAM CT,Oakland,CA,
700 CASTRO ST,Oakland,CA,
6200 ROCKWELL ST,Oakland,CA,
MERCED AV & MOUNTAIN BLVD,Oakland,CA,
1700 CARTER ST,Oakland,CA,
GRAND AV & W GRAND AV,Oakland,CA,
3400 MAYBELLE WY,Oakland,CA,
4700 HARBORD DR,Oakland,CA,
5500 REDWOOD RD,Oakland,CA,
E 38TH ST & MACARTHUR BLVD,Oakland,CA,
PENNIMAN AV & SHORT ST,Oakland,CA,
1100 50TH AV,Oakland,CA,
DIRECTED PATROL DIST 1,Oakland,CA,
14TH AV & 19TH AV,Oakland,CA,
SARONI DR & SHEPHERD CANYON RD,Oakland,CA,
E 11TH ST & LISBON AV,Oakland,CA,
EMPIRE RD & TUNIS RD,Oakland,CA,
MONTANA ST & WILSON AV,Oakland,CA,
5700 MACARTHUR BLVD,Oakland,CA,
BROADWAY & EB I580,Oakland,CA,
1600 70TH AVE,Oakland,CA,
HILLGIRT CIR & KENWYN RD,Oakland,CA,
3400 64TH AV,Oakland,CA,
6000 ROSS ST,Oakland,CA,
0 EVIREL PL,Oakland,CA,
ATHOL AV & PROSPECT AV,Oakland,CA,
7000 SAN LEANDRO ST,Oakland,CA,
WB 27TH OFFRP ST & WB S24,Oakland,CA,
MOUNTAIN BLVD & STAUFFER PL,Oakland,CA,
CLIFFLAND AV & DINGLEY ST,Oakland,CA,
28TH ST & POPLAR ST,Oakland,CA,
COVINGTON ST & ROXBURY AV,Oakland,CA,
ELSTON AV & HAMPEL ST,Oakland,CA,
27200 CALAROGA,Oakland,CA,
2200 BRAEMAR RD,Oakland,CA,
4800 MARTIN LUTHER KING JR WY,Oakland,CA,
2400 WEST 14TH ST,Oakland,CA,
PALOMA AV & SANTA RAY AV,Oakland,CA,
0 KEY CT,Oakland,CA,
7000 PASO ROBLES DR,Oakland,CA,
2900 64TH AV,Oakland,CA,
KINGSLAND AV & MADERA AV,Oakland,CA,
1200 WESTVIEW DR,Oakland,CA,
5500 TRASK ST,Oakland,CA,
BROADWAY TER & HERMOSA AV,Oakland,CA,
4TH ST & JEFFERSON ST,Oakland,CA,
CHARING CROSS RD & TUNNEL RD,Oakland,CA,
1100 MILLER PL,Oakland,CA,
300 CHADBOURNE WY,Oakland,CA,
4400 SHORT HILL RD,Oakland,CA,
0 DAWN ST,Oakland,CA,
200 BURMA RD,Oakland,CA,
9600 WALTER AV,Oakland,CA,
37TH/SAN PABLO,Oakland,CA,
9500 GRANADA AV,Oakland,CA,
3700 SP,Oakland,CA,
BRYANT AV & MANILA AV,Oakland,CA,
3600 13 AV,Oakland,CA,
0 BIEHS CT,Oakland,CA,
81ST AV & ATHERTON ST,Oakland,CA,
58TH ST & CARBERRY AV,Oakland,CA,
DELMER ST & LAGUNA AV,Oakland,CA,
0 STANTONVILLE CT,Oakland,CA,
38TH AV & CALIFORNIA ST,Oakland,CA,
CALODEN ST & GOLF LINKS RD,Oakland,CA,
3500 66TH AVE,Oakland,CA,
BEACH ST & HALLECK ST,Oakland,CA,
BARNER AV & MORGAN AV,Oakland,CA,
0 RONADA AV,Oakland,CA,
DIRECTIVE PATROL DIST 2,Oakland,CA,
700 JACKSON ST,Oakland,CA,
HELLMAN ST & MALCOLM AV,Oakland,CA,
60TH ST & RACINE ST,Oakland,CA,
FAIRBANKS AV & VERMONT ST,Oakland,CA,
4500 COLISEUM WY,Oakland,CA,
NEWTON AV & STOW AV,Oakland,CA,
1700 1&2 86TH AV,Oakland,CA,
600 ELYSIAN FIELDS DR,Oakland,CA,
2500 62ND AVE,Oakland,CA,
FAIRMOUNT AV & SANTA CLARA AV,Oakland,CA,
7000 EDGEWATER DR,Oakland,CA,
MAGELLAN DR & SNAKE RD,Oakland,CA,
1500 103RD AV,Oakland,CA,
6300 ACACIA AV,Oakland,CA,
26TH ST & KIRKHAM ST,Oakland,CA,
3300 1&2 SAN LEANDRO ST,Oakland,CA,
BAGSHOTTE DR & CHELTON DR,Oakland,CA,
66TH ST & HELEN CT,Oakland,CA,
TOLER AV & WARNER AV,Oakland,CA,
1100 BRUSH ST,Oakland,CA,
FONTAINE OVERCROSSING & MOUNTAIN BLVD,Oakland,CA,
5800 LA SALLE AV,Oakland,CA,
EDES AV & PHELPS ST,Oakland,CA,
0 EUSTICE AV,Oakland,CA,
1300 DRURY RD,Oakland,CA,
DURANT AV / INTERNATIONAL BLVD,Oakland,CA,
6300 ROANOKE RD,Oakland,CA,
1500 87TH AV,Oakland,CA,
2700 CAMINO LENADA ST,Oakland,CA,
80TH AV & DOWLING ST,Oakland,CA,
11200 SUN VALLEY DR,Oakland,CA,
100TH AV & PEARMAIN ST,Oakland,CA,
EXCELSIOR AV & RANDOLPH AV,Oakland,CA,
4200 SEQUOYAH RD,Oakland,CA,
38TH ST & OPAL ST,Oakland,CA,
BOULEVARD WY & LAKESHORE AV,Oakland,CA,
BIRCH ST & WARNER AV,Oakland,CA,
HOLLIS ST & W MACARTHUR BLVD,Oakland,CA,
1800 86TH AV,Oakland,CA,
800 6TH ST,Oakland,CA,
AILEEN ST & GASKILL ST,Oakland,CA,
800 39TH ST,Oakland,CA,
LAKESHORE AV & RAND AV,Oakland,CA,
1400 84TH AVE,Oakland,CA,
3400 WOODRUFF AV,Oakland,CA,
4700 MARTIN LUTHER KING JR WY,Oakland,CA,
3200 E 8TH ST,Oakland,CA,
TOMPKINS AV & VALE AV,Oakland,CA,
CORAL RD & GANNON RD,Oakland,CA,
5400 WADEAN PLACE,Oakland,CA,
GREENLY DR & HOLMES AV,Oakland,CA,
E 28TH ST & VALLECITO PL,Oakland,CA,
2000 LIVINGSTON ST,Oakland,CA,
900 HARRISON ST,Oakland,CA,
