Address,City,State,Zip
3500 KINGSLAND AV,Oakland,CA,
6200 ASPINWALL RD,Oakland,CA,
NEVADA ST & WALTER AV,Oakland,CA,
1500 81ST AV,Oakland,CA,
HOLLYWOOD AV & PARK BLVD,Oakland,CA,
4600 FLEMING AV,Oakland,CA,
REDWOOD RD & SERENO CIR,Oakland,CA,
6300 WESTOVER DR,Oakland,CA,
1200 MANDELA PKWY,Oakland,CA,
2600 108TH AV,Oakland,CA,
3900 SEQUOYAH RD,Oakland,CA,
0 THOUSAND OAKS,Oakland,CA,
36TH ST & PERALTA ST,Oakland,CA,
CONGRESS AV & YGNACIO AV,Oakland,CA,
10900 GOLF LINKS RD,Oakland,CA,
CAPP ST & SCHYLER ST,Oakland,CA,
200 DUNCAN WY,Oakland,CA,
AIRPORT DR & RON COWAN PKWY,Oakland,CA,
18TH AV & E 20TH ST,Oakland,CA,
5500 CARLTON ST,Oakland,CA,
INTERNATIONAL,Oakland,CA,
79TH AV & ASH ST,Oakland,CA,
3100 WEBSTER ST,Oakland,CA,
EXCELSIOR AV & LINWOOD AV,Oakland,CA,
4100 KELLER AV,Oakland,CA,
0 BOWLING DR,Oakland,CA,
FOREST ST & OAK GROVE AV,Oakland,CA,
6200 MERCED AV,Oakland,CA,
19TH ST & LAKESIDE DR,Oakland,CA,
BRANN ST & MILLSBRAE AV,Oakland,CA,
15TH ST & BRUSH ST,Oakland,CA,
2100 FREDERICK ST,Oakland,CA,
6000 THORNHILL DR,Oakland,CA,
E 10TH ST & 6TH AV,Oakland,CA,
1000 6TH AV,Oakland,CA,
400 105TH AVE,Oakland,CA,
100 MADISON ST,Oakland,CA,
0 WOODMONT WY,Oakland,CA,
2300 47TH AV,Oakland,CA,
52ND AV & SAN LEANDRO ST,Oakland,CA,
59TH ST & HERZOG ST,Oakland,CA,
6600 ASCOT DR,Oakland,CA,
0 HERMOSA AV,Oakland,CA,
0 FOSTER CT,Oakland,CA,
6200 SKYLINE BLVD,Oakland,CA,
3200 BRUNELL DR,Oakland,CA,
10600 PEARMAIN ST,Oakland,CA,
1700 E 38TH ST,Oakland,CA,
49TH AV & SAN LEANDRO ST,Oakland,CA,
5000 FLEMING AV,Oakland,CA,
AIRPORT ACCESS RD & HEGENBERGER RD,Oakland,CA,
2100 LEIMERT BLVD,Oakland,CA,
61ST ST & HERZOG ST,Oakland,CA,
3300 ARIZONA ST,Oakland,CA,
ALTAMONT AV & SUNNYMERE AV,Oakland,CA,
84TH AV & G ST,Oakland,CA,
1600 MIAMI CT,Oakland,CA,
0 LINCOLNSHIRE DR,Oakland,CA,
CHENEY AV & RAND AV,Oakland,CA,
5900 MAZUELA DR,Oakland,CA,
48TH ST & CLARKE ST,Oakland,CA,
1700 DURANT AV,Oakland,CA,
VICKSBURG AV & YGNACIO AV,Oakland,CA,
2100 SONOMA WY,Oakland,CA,
0 BARNER PL,Oakland,CA,
PALM AV & PERKINS ST,Oakland,CA,
2400 POTOMAC ST,Oakland,CA,
BERKELEY NORTH,Oakland,CA,
WB I580 & EB I980 CONN,Oakland,CA,
7100 SNAKE RD,Oakland,CA,
6900 BALSAM WY,Oakland,CA,
0 VISTA DEL MAR CT,Oakland,CA,
1800 CASTERLINE RD,Oakland,CA,
8600 SKYLINE BLVD,Oakland,CA,
5300 JAMES AV,Oakland,CA,
EMBARCADERO & DENNISON ST,Oakland,CA,
200 6TH ST,Oakland,CA,
3300 DELAWARE ST,Oakland,CA,
6200 SUNNYMERE AV,Oakland,CA,
15000 BROADWAY TER,Oakland,CA,
LOS ANGELES ST & STANFORD AV,Oakland,CA,
2900 MAXWELL AV,Oakland,CA,
4500 REINHARDT DR,Oakland,CA,
EB MLK JR OFFRP WY & EB S24,Oakland,CA,
4400 HOWE ST,Oakland,CA,
CLEVELAND AV & WESLEY AV,Oakland,CA,
3000 FORD ST,Oakland,CA,
3000 PARK BLVD,Oakland,CA,
BIRDSALL AV & REDDING ST,Oakland,CA,
17TH AV & E 22ND ST,Oakland,CA,
100 ZEPHYR DR,Oakland,CA,
1900 CLEMENS RD,Oakland,CA,
5800 ASCOT DR,Oakland,CA,
0 CHATSWORTH CT,Oakland,CA,
ATHOL AV & BROOKLYN AV,Oakland,CA,
100 MOUNTAIN VALLEY,Oakland,CA,
5000 SHAFTER AV,Oakland,CA,
FAIRMOUNT AV & GARLAND AV,Oakland,CA,
15TH ST & CAMPBELL ST,Oakland,CA,
CLARA ST & RAILROAD AV,Oakland,CA,
1000 ANNERLY RD,Oakland,CA,
8000 MOUNTAIN BLVD,Oakland,CA,
1200 E 23RD ST,Oakland,CA,
4700 PARK BLVD,Oakland,CA,
2200 VALLEY ST,Oakland,CA,
6200 MARSHALL ST,Oakland,CA,
5800 SCARBOROUGH DR,Oakland,CA,
1000 40TH ST,Oakland,CA,
100 VERNON TER,Oakland,CA,
1200 69TH AV,Oakland,CA,
1400 HOLMAN RD,Oakland,CA,
1500 HOLMAN RD,Oakland,CA,
3500 DWIGHT WY,Oakland,CA,
6100 DONCASTER PL,Oakland,CA,
2000 TUNNEL RD,Oakland,CA,
2200 MANZANITA DR,Oakland,CA,
4400 MELROSE AV,Oakland,CA,
E 13TH ST & FRUITVALE AV,Oakland,CA,
200 24TH ST,Oakland,CA,
2900 JOAQUIN MILLER RD,Oakland,CA,
2600 SUNSET AV,Oakland,CA,
800 69TH AVE,Oakland,CA,
1600 34TH ST,Oakland,CA,
9800 GOLF LINKS RD,Oakland,CA,
KEMPTON WY & W MACARTHUR BLVD,Oakland,CA,
E 10TH ST & 8TH AV,Oakland,CA,
22ND AV & E 29TH ST,Oakland,CA,
NICOL AV & PLEITNER AV,Oakland,CA,
8700 SAN LEANDRO ST,Oakland,CA,
KANSAS ST & MIDVALE AV,Oakland,CA,
51ST ST & WEST ST,Oakland,CA,
9700 SAN LEANDRO ST,Oakland,CA,
KANSAS ST & PATTERSON AV,Oakland,CA,
ADAMS POINT,Oakland,CA,
MORCOM AV & NORMANDIE AV,Oakland,CA,
3300 ORCHID ST,Oakland,CA,
2800 FRYE ST,Oakland,CA,
6800 MOORE DR,Oakland,CA,
3200 BURDECK DR,Oakland,CA,
6700 WILTON DR,Oakland,CA,
1500 45TH AV,Oakland,CA,
10700 FOOTHILL BLVD,Oakland,CA,
6300 FOOTHILL BLVD,Oakland,CA,
30TH ST & RICHMOND BLVD,Oakland,CA,
E 12TH ST & 54TH AV,Oakland,CA,
55TH AV & EL CAMILE AV,Oakland,CA,
E 38TH ST & WOODRUFF AV,Oakland,CA,
NAIROBI PL & OAKDALE AV,Oakland,CA,
MACARTHUR BLVD & SANTA CLARA AV,Oakland,CA,
6000 DOVER ST,Oakland,CA,
2ND ST & CASTRO ST,Oakland,CA,
10200 GRAFFIAN ST,Oakland,CA,
100 MARKET ST,Oakland,CA,
6300 MARSHALL ST,Oakland,CA,
AUSEON AV & PLYMOUTH ST,Oakland,CA,
6900 COLTON BLVD,Oakland,CA,
5600 KALES AV,Oakland,CA,
1500 74TH AV,Oakland,CA,
AILEEN ST & GENOA ST,Oakland,CA,
4900 SHAFTER AV,Oakland,CA,
5400 TAFT AV,Oakland,CA,
42ND AV & SAN LEANDRO ST,Oakland,CA,
BROADWAY & GARNET ST,Oakland,CA,
6700 MOKELUMNE AV,Oakland,CA,
800 MARITIME ST,Oakland,CA,
BARTLETT ST & DEERING ST,Oakland,CA,
ARIZONA ST & MAPLE AV,Oakland,CA,
5800 IVANHOE RD,Oakland,CA,
34TH AV & E 8TH ST,Oakland,CA,
6100 FREMONT ST,Oakland,CA,
10800 SNOWDOWN AV,Oakland,CA,
8TH AV & IVY DR,Oakland,CA,
7400 GREENLY DR,Oakland,CA,
5TH ST & CENTER ST,Oakland,CA,
1200 HAMPEL ST,Oakland,CA,
4600 MANILA AV,Oakland,CA,
MACARTHUR BLVD & TRUMAN AV,Oakland,CA,
8600 D ST,Oakland,CA,
CIRCLE HILL DR & GREENLY DR,Oakland,CA,
2200 BYWOOD DR,Oakland,CA,
61ST AV & AVENAL AV,Oakland,CA,
0 KROHN LN,Oakland,CA,
600 MARITIME ST,Oakland,CA,
7000 ORRAL ST,Oakland,CA,
107TH AV & SUNNYSIDE ST,Oakland,CA,
100 MONTWOOD WY,Oakland,CA,
68TH AV & CHURCH ST,Oakland,CA,
5500 ROBERTS AV,Oakland,CA,
1600 EMBARCADERO,Oakland,CA,
5600 AMY DR,Oakland,CA,
1800 85TH AV,Oakland,CA,
GRAND VIEW DR & HILLER DR,Oakland,CA,
FOOTHILL BLVD & MILLER AV,Oakland,CA,
3400 MANDELA PKWY,Oakland,CA,
63RD ST & VALLEJO ST,Oakland,CA,
1000 9TH AV,Oakland,CA,
5100 PROCTOR AV,Oakland,CA,
86TH AV & B ST,Oakland,CA,
E 11TH ST & 4TH AV,Oakland,CA,
39TH AV & ALISO AV,Oakland,CA,
4600 MACARTHUR BLVD,Oakland,CA,
6100 ADELINE ST,Oakland,CA,
6900 BROADWAY,Oakland,CA,
6800 HILLMONT DR,Oakland,CA,
CALIFORNIA ST & MAPLE AV,Oakland,CA,
2100 98TH AV,Oakland,CA,
100 PERSHING DR,Oakland,CA,
16TH ST & WILLOW ST,Oakland,CA,
1500 E 38TH ST,Oakland,CA,
JEAN ST & SANTA CLARA AV,Oakland,CA,
1800 BRANDON ST,Oakland,CA,
1500 84TH AV,Oakland,CA,
6100 ASCOT DR,Oakland,CA,
6500 CHABOT RD,Oakland,CA,
3800 FAIRWAY AV,Oakland,CA,
3600 EMERSON ST,Oakland,CA,
11500 SUN VALLEY DR,Oakland,CA,
BANCROFT AV & TRASK ST,Oakland,CA,
5600 FERNHOFF RD,Oakland,CA,
53RD ST & GENOA ST,Oakland,CA,
700 BERGEDO DR,Oakland,CA,
13TH AV & E 23RD ST,Oakland,CA,
5700 FLORENCE TER,Oakland,CA,
12100 TARTAN WY,Oakland,CA,
400 CAPRICORN AV,Oakland,CA,
59TH ST & STANFORD AV,Oakland,CA,
92ND AV & F ST,Oakland,CA,
CREST AV & STERLING DR,Oakland,CA,
6TH AV & E 8TH ST,Oakland,CA,
19TH AV & GLEASON WY,Oakland,CA,
3100 E 10TH ST,Oakland,CA,
7300 GARFIELD AV,Oakland,CA,
E 22ND ST & 26TH AV,Oakland,CA,
5900 GLENARMS DR,Oakland,CA,
4100 RHODA AV,Oakland,CA,
7300 CLAREMONT AV,Oakland,CA,
60TH ST & GENOA ST,Oakland,CA,
5800 FLORENCE TER,Oakland,CA,
E 10TH ST & DERBY AV,Oakland,CA,
400 LESTER AV,Oakland,CA,
2900 MONTEREY BLVD,Oakland,CA,
3000 EL MONTE AV,Oakland,CA,
21ST ST & LAKESIDE DR,Oakland,CA,
2100 MIDDLE HARBOR RD,Oakland,CA,
1100 W GRAND AV,Oakland,CA,
8TH AV & EMBARCADERO,Oakland,CA,
73RD AV & HERBERT GUICE WY,Oakland,CA,
2400 EMBARCADERO,Oakland,CA,
5800 TEVIS ST,Oakland,CA,
7100 OAKPORT ST,Oakland,CA,
1200 GRAND VIEW DR,Oakland,CA,
12TH AV & E 20TH ST,Oakland,CA,
71ST AV & ORRAL ST,Oakland,CA,
3300 DAVIS ST,Oakland,CA,
8700 BANCROFT AV,Oakland,CA,
10500 STELLA ST,Oakland,CA,
9500 BURR ST,Oakland,CA,
7000 BALSAM WY,Oakland,CA,
10800 BREED AV,Oakland,CA,
FAIRFAX AV & FRANCES ST,Oakland,CA,
2800 BEST AV,Oakland,CA,
6100 N ROCKRIDGE BLVD,Oakland,CA,
2200 DAMUTH ST,Oakland,CA,
DALE PL & MINNA AV,Oakland,CA,
AYALA AV & MARTIN ST,Oakland,CA,
ALCATRAZ AV & RACINE ST,Oakland,CA,
22ND AV & GLEASON WY,Oakland,CA,
64TH AV & BUENA VENTURA AV,Oakland,CA,
4200 MOUNTAIN VIEW AV,Oakland,CA,
3600 LAGUNA AV,Oakland,CA,
WB I580 CONN & NB S13,Oakland,CA,
4000 WEST ST,Oakland,CA,
4100 E 18TH ST,Oakland,CA,
BRANN ST & HAVENSCOURT BLVD,Oakland,CA,
400 HILLER DR,Oakland,CA,
55TH AV & TRASK ST,Oakland,CA,
3600 JOAQUIN MILLER RD,Oakland,CA,
CHABOT RD & PRESLEY WY,Oakland,CA,
1500 HAMPEL ST,Oakland,CA,
MARIPOSA AV & OAKLAND AV,Oakland,CA,
55TH AV & ROBERTS AV,Oakland,CA,
3800 MONTEREY BLVD,Oakland,CA,
KINGSTON AV & MONTE CRESTA AV,Oakland,CA,
1300 GRAND VIEW DR,Oakland,CA,
5300 SAN PABLO AV,Oakland,CA,
4100 FAIRWAY AV,Oakland,CA,
E 23RD ST & 27TH AV,Oakland,CA,
63RD ST & CANNING ST,Oakland,CA,
2800 WEBSTER ST,Oakland,CA,
E 34TH ST & MACARTHUR BLVD,Oakland,CA,
HUMBOLDT AV & SCHOOL ST,Oakland,CA,
CHAPMAN ST & LANCASTER ST,Oakland,CA,
REDWOOD RD & TERRABELLA WY,Oakland,CA,
2000 MELVIN RD,Oakland,CA,
1400 LEIMERT BLVD,Oakland,CA,
6900 THORNHILL DR,Oakland,CA,
4500 FAIR AV,Oakland,CA,
4000 ELSTON AV,Oakland,CA,
E 22ND ST & 5TH AV,Oakland,CA,
600 DERBY AV,Oakland,CA,
15TH AV & E 18TH ST,Oakland,CA,
55TH AV & HOLWAY ST,Oakland,CA,
8500 NEY AV,Oakland,CA,
1800 SOLANO WY,Oakland,CA,
4300 GREGORY ST,Oakland,CA,
PARKRIDGE DR & SKYLINE BLVD,Oakland,CA,
1300 HAMPEL ST,Oakland,CA,
MANDANA BLVD & WALKER AV,Oakland,CA,
BROADWAY & GOLDEN GATE AV,Oakland,CA,
7TH AV & BOOKER ST,Oakland,CA,
5300 LEONA ST,Oakland,CA,
1300 W GRAND AV,Oakland,CA,
LINCOLN AV & TIFFIN RD,Oakland,CA,
E 32ND ST & ARDLEY AV,Oakland,CA,
5600 MANILA AV,Oakland,CA,
400 AVON ST,Oakland,CA,
CHURCH ST & FLORA ST,Oakland,CA,
3900 MAPLE AV,Oakland,CA,
13TH AV & EXCELSIOR AV,Oakland,CA,
3800 GLEN PARK RD,Oakland,CA,
1300 21ST AV,Oakland,CA,
3RD ST & LEWIS ST,Oakland,CA,
BIRDSALL AV & MAXWELL AV,Oakland,CA,
2600 MOUNTAIN BLVD,Oakland,CA,
5800 LEONA ST,Oakland,CA,
BANCROFT AV & WENTWORTH AV,Oakland,CA,
SHONE AV & STERLING DR,Oakland,CA,
3060A E 9TH ST,Oakland,CA,
5600 N PICARDY DR,Oakland,CA,
100 E 15TH ST,Oakland,CA,
98TH AV & LAS VEGAS AV,Oakland,CA,
HUDSON ST & MANILA AV,Oakland,CA,
45TH ST & LAWTON AV,Oakland,CA,
9300 SAN LEANDRO ST,Oakland,CA,
GOLF COURSE DR & GRIZZLY PEAK BLVD,Oakland,CA,
3800 LINWOOD AV,Oakland,CA,
6400 HERZOG ST,Oakland,CA,
3400 WEBSTER ST,Oakland,CA,
BEAT 2,Oakland,CA,
7000 HOLLY ST,Oakland,CA,
DEERING CT & DEERING ST,Oakland,CA,
1400 FERNWOOD DR,Oakland,CA,
500 15TH ST,Oakland,CA,
STAR AV & SUTER ST,Oakland,CA,
1300 WILLOW ST,Oakland,CA,
DASHWOOD AV & DEERWOOD AV,Oakland,CA,
2600 MONTANA ST,Oakland,CA,
3600 CARRINGTON ST,Oakland,CA,
12400 SKYLINE BLVD,Oakland,CA,
5300 LOWELL ST,Oakland,CA,
54TH AV & WADEAN PL,Oakland,CA,
1300 19TH AV,Oakland,CA,
100 10TH AV,Oakland,CA,
DURANT AV & FOOTHILL BLVD,Oakland,CA,
6400 VALLEY VIEW RD,Oakland,CA,
0 VILLANOVA LN,Oakland,CA,
BROADWAY TER & NB S13,Oakland,CA,
2300 10TH AV,Oakland,CA,
5700 S PICARDY DR,Oakland,CA,
3800 BEAUMONT AV,Oakland,CA,
W GRAND AV & MARTIN LUTHER KING,Oakland,CA,
600 1&2 37TH ST,Oakland,CA,
14TH ST & FRANK H OGAWA PLZ,Oakland,CA,
3200 WOOD ST,Oakland,CA,
C ST & ELMHURST AV,Oakland,CA,
600 PROSPECT AV,Oakland,CA,
2900 CALIFORNIA ST,Oakland,CA,
9800 SAN LEANDRO ST,Oakland,CA,
3RD ST & MIDDLE HARBOR RD,Oakland,CA,
CARMEL ST & RHODA AV,Oakland,CA,
0 MARLIN COVE,Oakland,CA,
63RD ST & RACINE ST,Oakland,CA,
CAVOUR ST & SHAFTER AV,Oakland,CA,
3800 SILVERWOOD AV,Oakland,CA,
1000 EVERETT AV,Oakland,CA,
1300 46TH AV,Oakland,CA,
1300 26TH AV,Oakland,CA,
60TH ST & CANNING ST,Oakland,CA,
7700 CLAREMONT AV,Oakland,CA,
10TH ST & POPLAR ST,Oakland,CA,
5100 SAN LEANDRO ST,Oakland,CA,
HUDSON ST & LAWTON AV,Oakland,CA,
1500 FERNWOOD DR,Oakland,CA,
800 E 22ND ST,Oakland,CA,
ELVERTON DR & SKYLINE BLVD,Oakland,CA,
BROOKDALE AV & LILAC ST,Oakland,CA,
1800 WOOD ST,Oakland,CA,
13TH ST & BRUSH ST,Oakland,CA,
300 28TH ST,Oakland,CA,
0 CHADBOURNE WY,Oakland,CA,
MADELINE ST & RHODA AV,Oakland,CA,
MIDVALE AV & WISCONSIN ST,Oakland,CA,
45TH AV & YGNACIO AV,Oakland,CA,
CHABOT RD & CLAREMONT AV,Oakland,CA,
DUNSMUIR AV & MONTEREY BLVD,Oakland,CA,
5100 FAIRHILL CT,Oakland,CA,
MACARTHUR BLVD & MONTANA ST,Oakland,CA,
FOOTHILL BLVD & MASON ST,Oakland,CA,
40TH AV & SAN JUAN ST,Oakland,CA,
30TH ST & MARKET ST,Oakland,CA,
500 60TH ST,Oakland,CA,
ARROWHEAD DR & SHEPHERD CANYON RD,Oakland,CA,
9800 GOULD ST,Oakland,CA,
LATIMER PL & W MACARTHUR BLVD,Oakland,CA,
6000 JOHNSTON DR,Oakland,CA,
BRIGHTON AV & PARK BLVD,Oakland,CA,
10400 SUNNYSIDE ST,Oakland,CA,
E 12TH ST & 15TH AV,Oakland,CA,
3300 KIWANIS ST,Oakland,CA,
3600 FIELD ST,Oakland,CA,
0 ALIDA CT,Oakland,CA,
22ND AV & 23RD AV,Oakland,CA,
1000 66 AV,Oakland,CA,
8600 DOWLING ST,Oakland,CA,
6800 SAN LEANDRO ST,Oakland,CA,
9200 G ST,Oakland,CA,
6400 HARWOOD AV,Oakland,CA,
E 20TH ST & IRVING AV,Oakland,CA,
3800 SEQUOYAH RD,Oakland,CA,
CROSBY AV & HARPER ST,Oakland,CA,
4700 LINCOLN AVE,Oakland,CA,
1700 KIRKHAM ST,Oakland,CA,
5600 ROBERTS AV,Oakland,CA,
GRAND AV & WILDWOOD AV,Oakland,CA,
DIMOND AV & MONTANA ST,Oakland,CA,
4600 FIELDBROOK RD,Oakland,CA,
57TH AV & HARVEY AV,Oakland,CA,
60TH ST & STANFORD AV,Oakland,CA,
1000 33RD AV,Oakland,CA,
ALTA BATES,Oakland,CA,
3400 WOOD ST,Oakland,CA,
CLARA ST & WALTER AV,Oakland,CA,
25TH AV & E 29TH ST,Oakland,CA,
6000 SNAKE RD,Oakland,CA,
1700 NORTHWOOD CT,Oakland,CA,
ARKANSAS ST & LAUREL AV,Oakland,CA,
2700 RENWICK ST,Oakland,CA,
1600 WELLINGTON ST,Oakland,CA,
BRANN ST & MORCOM AV,Oakland,CA,
14TH AV & GLEASON WY,Oakland,CA,
900 WAWONA AV,Oakland,CA,
BEST AV & FLEMING AV,Oakland,CA,
6400 COLTON BLVD,Oakland,CA,
ROSEDALE AV & SANTA RITA ST,Oakland,CA,
CUNNINGHAM ST & REINHARDT DR,Oakland,CA,
COLOMA ST & FRUITVALE AV,Oakland,CA,
3900 WATTLING ST,Oakland,CA,
12100 SKYLINE BLVD,Oakland,CA,
3100 STUART ST,Oakland,CA,
1700 CAMPBELL ST,Oakland,CA,
6300 RACINE ST,Oakland,CA,
40TH AV & CARRINGTON ST,Oakland,CA,
700 GLENDOME CIR,Oakland,CA,
0 SWAN WY,Oakland,CA,
CALIFORNIA ST & LAUREL AV,Oakland,CA,
5700 SAN PABLO AV,Oakland,CA,
E 22ND ST & CARROLL ST,Oakland,CA,
600 JEFFERSON ST,Oakland,CA,
COOLIDGE AV & GEORGIA ST,Oakland,CA,
3200 HOOD ST,Oakland,CA,
2600 56TH AV,Oakland,CA,
1100 26TH ST,Oakland,CA,
800 VILLAGE CIR,Oakland,CA,
CUTHBERT AV & SCHOOL ST,Oakland,CA,
2800 BURTON DR,Oakland,CA,
4100 E 12TH ST,Oakland,CA,
2600 PARK BLVD,Oakland,CA,
700 14TH ST,Oakland,CA,
200 PALISADE,Oakland,CA,
35TH AV & DEERING ST,Oakland,CA,
0 WILDING LN,Oakland,CA,
CUTHBERT AV & NICOL AV,Oakland,CA,
105TH AV & JUNE CT,Oakland,CA,
6100 JOHNSTON DR,Oakland,CA,
E 31ST ST & VALLECITO PL,Oakland,CA,
CLOVER DR & MILES AV,Oakland,CA,
6900 SHEPHERD CANYON RD,Oakland,CA,
200 INVERNESS CT,Oakland,CA,
23RD AV & 29TH AV,Oakland,CA,
INTERNATIONAL BLVD & SUNSHINE CT,Oakland,CA,
HANSOM DR & PINECREST DR,Oakland,CA,
MCDONELL AV & MOUNTAIN BLVD,Oakland,CA,
6200 MORAGA AV,Oakland,CA,
9300 F ST,Oakland,CA,
APRICOT ST & MOORPARK AV,Oakland,CA,
HARRISON ST & WEBSTER ST,Oakland,CA,
4600 COMMONWEALTH DR,Oakland,CA,
AUSEON AV & OLIVE ST,Oakland,CA,
CLIFTON ST & COLLEGE AV,Oakland,CA,
7300 WOODROW DR,Oakland,CA,
BROOKDALE AV & MAXWELL AV,Oakland,CA,
500 PRINCE ST,Oakland,CA,
FRUITVALE AV & HICKORY ST,Oakland,CA,
3600 E 8TH ST,Oakland,CA,
GREEN ACRE RD & MASTERSON ST,Oakland,CA,
41ST ST & TERRACE ST,Oakland,CA,
CALANDRIA AV & CREST AV,Oakland,CA,
51ST AV & YGNACIO AV,Oakland,CA,
6500 LIGGETT DR,Oakland,CA,
CHABOT RD & PATTON ST,Oakland,CA,
KINGSLAND AV & REDDING ST,Oakland,CA,
JEAN ST & SUNNYSLOPE AV,Oakland,CA,
1600 BRUSH ST,Oakland,CA,
400 FAIRBANKS AV,Oakland,CA,
JOAQUIN MILLER RD & MOUNTAIN BLVD,Oakland,CA,
2300 MANDELA PKWY,Oakland,CA,
0 STARK KNOLL PL,Oakland,CA,
4300 EVANS AV,Oakland,CA,
6600 DOVER ST,Oakland,CA,
70TH AV & WELD ST,Oakland,CA,
5100 MOUNTAIN BLVD,Oakland,CA,
2400 7TH AV,Oakland,CA,
HILLSIDE ST & SIESTA LN,Oakland,CA,
300 CHANNEL WY,Oakland,CA,
EMPIRE RD & SEXTUS RD,Oakland,CA,
SB PARK OFFRP BL & TRAFALGAR PL,Oakland,CA,
11100 ELVESSA ST,Oakland,CA,
300 FOREST ST,Oakland,CA,
6900 SUNKIST DR,Oakland,CA,
0 LARRY LN,Oakland,CA,
GIBRALTAR RD & HESKET RD,Oakland,CA,
6200 HARWOOD AV,Oakland,CA,
72ND AV & NEY AV,Oakland,CA,
6100 SNAKE RD,Oakland,CA,
CASTLEWOOD ST & ENCINA WY,Oakland,CA,
LAKESHORE AV & PRINCE ST,Oakland,CA,
800 E 11TH ST,Oakland,CA,
1200 12TH AV,Oakland,CA,
3300 61ST AV,Oakland,CA,
AYALA AV & HERMANN ST,Oakland,CA,
45TH ST & MANILA AV,Oakland,CA,
9500 CASTLEWOOD ST,Oakland,CA,
6200 FORTUNE WY,Oakland,CA,
800 WAWONA AV,Oakland,CA,
10900 ETTRICK ST,Oakland,CA,
16TH AV & COMMERCE WY,Oakland,CA,
5TH AV & E 7TH ST,Oakland,CA,
ACTON PL & LESTER AV,Oakland,CA,
10TH ST & MAGNOLIA ST,Oakland,CA,
PICARDY DR & SEMINARY AV,Oakland,CA,
9300 EDES AV,Oakland,CA,
23RD AV & E 30TH ST,Oakland,CA,
7400 HAMILTON ST,Oakland,CA,
16TH AV & NB I880,Oakland,CA,
0 ENTRADA AV,Oakland,CA,
RETTIG AV & WISCONSIN ST,Oakland,CA,
900 E 19TH ST,Oakland,CA,
1500 MARIN WY,Oakland,CA,
KRAUSE AV & MAYWOOD AV,Oakland,CA,
62ND ST & DOVER ST,Oakland,CA,
2900 BIRDSALL AV,Oakland,CA,
LUNDHOLM AV & OAKDALE AV,Oakland,CA,
6600 WHITNEY ST,Oakland,CA,
8TH ST & KIRKHAM CT,Oakland,CA,
10000 SUNNYSIDE ST,Oakland,CA,
FAIRMOUNT AV & MOSS AV,Oakland,CA,
5900 THORNHILL DR,Oakland,CA,
2500 POPLAR ST,Oakland,CA,
4300 COOLIDGE AV,Oakland,CA,
5TH ST & ALICE ST,Oakland,CA,
79TH AV & LOCKWOOD ST,Oakland,CA,
1200 16TH ST,Oakland,CA,
BELMONT ST & PERKINS ST,Oakland,CA,
42ND ST & OPAL ST,Oakland,CA,
COLE ST & TRASK ST,Oakland,CA,
41ST ST & GLEN AV,Oakland,CA,
4300 MASTERSON ST,Oakland,CA,
CHETWOOD ST & SANTA ROSA AV,Oakland,CA,
3300 ELMWOOD AV,Oakland,CA,
9100 HOLLY ST,Oakland,CA,
59TH ST & FREMONT ST,Oakland,CA,
5800 BAGSHOTTE DR,Oakland,CA,
PIEDMONT AV & RANDWICK AV,Oakland,CA,
8500 AMELIA ST,Oakland,CA,
MOUNTAIN BLVD & SCOUT RD,Oakland,CA,
61ST ST & IDAHO ST,Oakland,CA,
4300 FOOTHILL BLVD,Oakland,CA,
39TH AV & SANTA RITA ST,Oakland,CA,
6600 SOBRANTE RD,Oakland,CA,
3600 KANSAS ST,Oakland,CA,
FOOTHILL BLVD & LAVERNE AV,Oakland,CA,
ALLENDALE AV & SHORT ST,Oakland,CA,
1700 SONOMA WY,Oakland,CA,
9100 HILLSIDE ST,Oakland,CA,
3300 KINGSLAND AV,Oakland,CA,
0 LODGE CT,Oakland,CA,
6800 BALSAM WY,Oakland,CA,
13TH AV & E 26TH ST,Oakland,CA,
104TH AV & LINK ST,Oakland,CA,
8600 PLYMOUTH ST,Oakland,CA,
2300 SAN PABLO AVE,Oakland,CA,
6200 SWAINLAND RD,Oakland,CA,
2400 WALLACE ST,Oakland,CA,
ASHTON AV & JONES AV,Oakland,CA,
55TH AV & WADEAN PL,Oakland,CA,
20TH AV & INDEPENDENCE WY,Oakland,CA,
7700 LOCKWOOD ST,Oakland,CA,
400 VALLE VISTA AV,Oakland,CA,
BOSTON AV & PLEASANT ST,Oakland,CA,
90TH AV & G ST,Oakland,CA,
2300 VALDEZ ST,Oakland,CA,
1600 83RD AVE,Oakland,CA,
BLANDON RD & GOLF LINKS RD,Oakland,CA,
DURANT AV & SUNNYSIDE ST,Oakland,CA,
6600 GIRVIN DR,Oakland,CA,
SANTA CLARA AV & VERNON ST,Oakland,CA,
2700 WOOD ST,Oakland,CA,
FALLON ST & VICTORY CT,Oakland,CA,
MARSHALL ST & OCEAN AV,Oakland,CA,
6TH ST & BRUSH ST,Oakland,CA,
45TH AV & ELLEN ST,Oakland,CA,
E 12TH ST & 42ND AV,Oakland,CA,
1000 MOUNTAIN BLVD,Oakland,CA,
4200 WHITTLE AV,Oakland,CA,
300 CASTRO ST,Oakland,CA,
E 9TH ST & LISBON AV,Oakland,CA,
BEAT 8,Oakland,CA,
1000 SANTA YNEZ CT,Oakland,CA,
8700 BIRCH ST,Oakland,CA,
51ST ST & MILES AV,Oakland,CA,
