Address,City,State,Zip
1700 70TH AV,Oakland,CA,
2900 35TH AV,Oakland,CA,
24TH ST & ADELINE ST,Oakland,CA,
500 HADDON RD,Oakland,CA,
9600 MADDUX DR,Oakland,CA,
66TH ST & SAN PABLO AV,Oakland,CA,
62ND ST & SAN PABLO AV,Oakland,CA,
1200 101ST AV,Oakland,CA,
10300 E ST,Oakland,CA,
2300 85TH AV,Oakland,CA,
1700 73RD AV,Oakland,CA,
106TH AV & BANCROFT AV,Oakland,CA,
9400 OLIVE ST,Oakland,CA,
2500 PARKER AV,Oakland,CA,
3000 SUTER ST,Oakland,CA,
300 WARWICK AV,Oakland,CA,
9000 MACARTHUR BLVD,Oakland,CA,
3200 LINDEN ST,Oakland,CA,
8500 G ST,Oakland,CA,
2900 SEMINARY AV,Oakland,CA,
500 WESLEY AV,Oakland,CA,
HIGH ST & SANTA RITA ST,Oakland,CA,
3800 HIGH ST,Oakland,CA,
2400 82ND AV,Oakland,CA,
2900 CARMEL ST,Oakland,CA,
2300 73RD AV,Oakland,CA,
0 HUNTER CT,Oakland,CA,
1900 36TH AV,Oakland,CA,
91ST AV & INTERNATIONAL BLVD,Oakland,CA,
2400 23RD AV,Oakland,CA,
700 ALCATRAZ AV,Oakland,CA,
7700 INTERNATIONAL BLVD,Oakland,CA,
1700 88TH AV,Oakland,CA,
1500 5TH ST,Oakland,CA,
6300 SHATTUCK AV,Oakland,CA,
1600 MARTIN LUTHER KING JR WY,Oakland,CA,
3900 COOLIDGE AV,Oakland,CA,
4300 WHITTLE AV,Oakland,CA,
1600 SEMINARY AV,Oakland,CA,
DURANT AV & INTERNATIONAL BLVD,Oakland,CA,
400 10TH ST,Oakland,CA,
8300 CAPWELL DR,Oakland,CA,
PIEDMONT AV & YOSEMITE AV,Oakland,CA,
400 CLIFTON ST,Oakland,CA,
NB HEGENBERGER OFFRP AV & NB I880,Oakland,CA,
9500 OLIVE ST,Oakland,CA,
62ND AV & BANCROFT AV,Oakland,CA,
3400 SAN LEANDRO ST,Oakland,CA,
1400 34TH ST,Oakland,CA,
5800 SHATTUCK AV,Oakland,CA,
800 KIRKHAM WY,Oakland,CA,
4300 MARKET ST,Oakland,CA,
2100 FOOTHILL BLVD,Oakland,CA,
2500 SEMINARY AV,Oakland,CA,
3000 HOLYROOD DR,Oakland,CA,
2000 MITCHELL ST,Oakland,CA,
9200 EDES AV,Oakland,CA,
10TH ST & MARKET ST,Oakland,CA,
700 ALVARADO RD,Oakland,CA,
2700 KINGSLAND AV,Oakland,CA,
6600 TELEGRAPH AV,Oakland,CA,
3700 MCCLELLAND ST,Oakland,CA,
78TH AV & HILLSIDE ST,Oakland,CA,
1400 101ST AV,Oakland,CA,
1500 TUCKER ST,Oakland,CA,
6600 SHATTUCK AV,Oakland,CA,
5500 HARVEY AV,Oakland,CA,
26TH ST & TELEGRAPH AV,Oakland,CA,
700 17TH ST,Oakland,CA,
5800 TELEGRAPH AV,Oakland,CA,
600 12TH ST,Oakland,CA,
4100 PORTER ST,Oakland,CA,
3600 LYON AV,Oakland,CA,
1200 FOOTHILL BLVD,Oakland,CA,
9900 ST ELMO DR,Oakland,CA,
4100 MARTIN LUTHER KING JR WY,Oakland,CA,
2200 23RD AV,Oakland,CA,
42ND ST & MARTIN LUTHER KING JR WY,Oakland,CA,
2200 24TH AV,Oakland,CA,
8100 EDGEWATER DR,Oakland,CA,
900 CENTER ST,Oakland,CA,
800 MACARTHUR BLVD,Oakland,CA,
800 MCELROY ST,Oakland,CA,
24TH ST & VALDEZ ST,Oakland,CA,
200 E 15TH ST,Oakland,CA,
1000 CENTER ST,Oakland,CA,
6900 SIMSON ST,Oakland,CA,
88TH AV & HOLLY ST,Oakland,CA,
E 11TH ST & 23RD AV,Oakland,CA,
1800 CHURCH ST,Oakland,CA,
2200 65TH AV,Oakland,CA,
2300 GRANDE VISTA PL,Oakland,CA,
100 CALDECOTT LN,Oakland,CA,
20TH ST & MARKET ST,Oakland,CA,
2400 E 12TH ST,Oakland,CA,
3900 ANGELO AV,Oakland,CA,
400 48TH ST,Oakland,CA,
2600 39TH AV,Oakland,CA,
3300 MACARTHUR BLVD,Oakland,CA,
3200 BEAUMONT AV,Oakland,CA,
2800 76TH AV,Oakland,CA,
2100 65TH AV,Oakland,CA,
2000 47TH AV,Oakland,CA,
2700 PERALTA ST,Oakland,CA,
E 12TH ST & 52ND AV,Oakland,CA,
4500 FOOTHILL BLVD,Oakland,CA,
69TH AV & MACARTHUR BLVD,Oakland,CA,
7400 FRESNO ST,Oakland,CA,
3000 58TH AV,Oakland,CA,
5700 GENOA ST,Oakland,CA,
9500 BIRCH ST,Oakland,CA,
E 15TH ST & 8TH AV,Oakland,CA,
2500 65TH AV,Oakland,CA,
1500 E 15TH ST,Oakland,CA,
46TH ST & MARKET ST,Oakland,CA,
2000 LAKESHORE AV,Oakland,CA,
SB HEGENBERGER OFFRP AV & SB I880,Oakland,CA,
1600 15TH ST,Oakland,CA,
11000 APRICOT ST,Oakland,CA,
900 KIRKHAM WY,Oakland,CA,
5200 WENTWORTH AV,Oakland,CA,
400 HADDON RD,Oakland,CA,
200 BERGEDO DR,Oakland,CA,
8600 BANCROFT AV,Oakland,CA,
1600 E 21ST ST,Oakland,CA,
18TH ST & LINDEN ST,Oakland,CA,
3300 HARRISON ST,Oakland,CA,
6000 BRANN ST,Oakland,CA,
11100 ROBLEDO DR,Oakland,CA,
6500 SIMSON ST,Oakland,CA,
98TH AV & RAILROAD AV,Oakland,CA,
1000 WEBSTER ST,Oakland,CA,
2000 EMBARCADERO,Oakland,CA,
1100 WOOD ST,Oakland,CA,
5500 EDGERLY ST,Oakland,CA,
16TH ST & CLAY ST,Oakland,CA,
1700 103RD AV,Oakland,CA,
6TH AV & INTERNATIONAL BLVD,Oakland,CA,
47TH AV & SAN LEANDRO ST,Oakland,CA,
2200 11TH AV,Oakland,CA,
2300 21ST AV,Oakland,CA,
3200 COOLIDGE AV,Oakland,CA,
500 57TH ST,Oakland,CA,
3100 CHAMPION ST,Oakland,CA,
7800 HILLSIDE ST,Oakland,CA,
23RD AV & E 27TH ST,Oakland,CA,
KELLER AV & SKYLINE BLVD,Oakland,CA,
FOOTHILL BLVD & VICKSBURG AV,Oakland,CA,
5700 E 16TH ST,Oakland,CA,
HIGH ST & PENNIMAN AV,Oakland,CA,
16TH AV & EMBARCADERO,Oakland,CA,
9600 BIRCH ST,Oakland,CA,
E 22ND ST & FRUITVALE AV,Oakland,CA,
BANCROFT AV & RITCHIE ST,Oakland,CA,
100 3RD ST,Oakland,CA,
600 EL DORADO AV,Oakland,CA,
AILEEN ST & SHATTUCK AV,Oakland,CA,
13TH AV & FOOTHILL BLVD,Oakland,CA,
1000 107TH AV,Oakland,CA,
E 18TH ST & 2ND AV,Oakland,CA,
AVENAL AV & HAVENSCOURT BLVD,Oakland,CA,
1800 69TH AV,Oakland,CA,
3000 BONA ST,Oakland,CA,
5600 CARBERRY AV,Oakland,CA,
1800 104TH AV,Oakland,CA,
12TH ST & ADELINE ST,Oakland,CA,
1700 67TH AV,Oakland,CA,
54TH ST & SHATTUCK AV,Oakland,CA,
1900 PLEASANT VALLEY AV,Oakland,CA,
600 EL PASEO DR,Oakland,CA,
96TH AV & PLYMOUTH ST,Oakland,CA,
100 MARLOW DR,Oakland,CA,
3000 CHAMPION ST,Oakland,CA,
69TH AV & LOCKWOOD ST,Oakland,CA,
300 JACKSON ST,Oakland,CA,
60TH AV & MACARTHUR BLVD,Oakland,CA,
3700 SHAFTER AV,Oakland,CA,
6600 EASTLAWN ST,Oakland,CA,
5000 E 12TH ST,Oakland,CA,
23RD AV & SB I880,Oakland,CA,
MEAD AV & SAN PABLO AV,Oakland,CA,
3000 SAN PABLO AV,Oakland,CA,
59TH ST & SAN PABLO AV,Oakland,CA,
4800 SAN LEANDRO ST,Oakland,CA,
2900 LAKESHORE AV,Oakland,CA,
2500 FILBERT ST,Oakland,CA,
60TH ST & SAN PABLO AV,Oakland,CA,
2200 66TH AV,Oakland,CA,
1400 E 25TH STREET WY,Oakland,CA,
75TH AV & MACARTHUR BLVD,Oakland,CA,
11TH ST & MARTIN LUTHER KING JR WY,Oakland,CA,
0 AIRPORT ACCESS RD,Oakland,CA,
1000 ADELINE ST,Oakland,CA,
2900 75TH AV,Oakland,CA,
14TH AV & E 21ST ST,Oakland,CA,
6800 OUTLOOK AV,Oakland,CA,
1600 E 12TH ST,Oakland,CA,
1900 17TH AV,Oakland,CA,
2900 COOLIDGE AV,Oakland,CA,
3500 SAN LEANDRO ST,Oakland,CA,
1100 LINDEN ST,Oakland,CA,
500 44TH ST,Oakland,CA,
800 28TH ST,Oakland,CA,
5TH ST & BRUSH ST,Oakland,CA,
2300 E 12TH ST,Oakland,CA,
1200 WOOD ST,Oakland,CA,
7TH ST & MADISON ST,Oakland,CA,
1200 89TH AV,Oakland,CA,
1400 19TH AV,Oakland,CA,
11TH ST & JEFFERSON ST,Oakland,CA,
5500 HOLWAY ST,Oakland,CA,
5700 THORNHILL DR,Oakland,CA,
800 WOOD ST,Oakland,CA,
14TH ST & UNION ST,Oakland,CA,
14TH AV & FOOTHILL BLVD,Oakland,CA,
3700 SAN JUAN ST,Oakland,CA,
3100 WEST ST,Oakland,CA,
2300 23RD AV,Oakland,CA,
600 HIGH ST,Oakland,CA,
1300 CHATHAM RD,Oakland,CA,
3800 DALE PL,Oakland,CA,
700 JULIE ANN WY,Oakland,CA,
47TH AV & BANCROFT AV,Oakland,CA,
10400 MACARTHUR BLVD,Oakland,CA,
3800 BROADWAY,Oakland,CA,
2400 E 22ND ST,Oakland,CA,
83RD AV & BANCROFT AV,Oakland,CA,
6400 BRANN ST,Oakland,CA,
73RD AV & SAN LEANDRO ST,Oakland,CA,
1500 TRESTLE GLEN RD,Oakland,CA,
7TH ST & WOOD ST,Oakland,CA,
5TH ST & WASHINGTON ST,Oakland,CA,
8TH ST & PERALTA ST,Oakland,CA,
E 12TH ST & 16TH AV,Oakland,CA,
6700 FOOTHILL BLVD,Oakland,CA,
2800 PARK BLVD,Oakland,CA,
7500 HALLIDAY AV,Oakland,CA,
5900 BROMLEY AV,Oakland,CA,
3900 LYMAN RD,Oakland,CA,
98TH AV & PLYMOUTH ST,Oakland,CA,
3700 HILLVIEW ST,Oakland,CA,
16TH AV & FOOTHILL BLVD,Oakland,CA,
2000 WEBSTER ST,Oakland,CA,
18TH ST & MARTIN LUTHER KING JR WY,Oakland,CA,
1200 11TH AV,Oakland,CA,
9800 STANLEY AV,Oakland,CA,
1500 MAGNOLIA ST,Oakland,CA,
4200 HOWE ST,Oakland,CA,
2800 COOLIDGE AV,Oakland,CA,
38TH AV & ALLENDALE AV,Oakland,CA,
3200 GEORGIA ST,Oakland,CA,
1900 13TH AV,Oakland,CA,
2300 RANSOM AV,Oakland,CA,
8TH ST & PINE ST,Oakland,CA,
8400 SAN LEANDRO ST,Oakland,CA,
2000 39TH AV,Oakland,CA,
1000 102ND AV,Oakland,CA,
W GRAND AV & MYRTLE ST,Oakland,CA,
2100 66TH AV,Oakland,CA,
2100 E 21ST ST,Oakland,CA,
0 MALTA CT,Oakland,CA,
1800 FOOTHILL BLVD,Oakland,CA,
4600 SHATTUCK AV,Oakland,CA,
5200 MARKET ST,Oakland,CA,
54TH ST & SAN PABLO AV,Oakland,CA,
800 ADELINE ST,Oakland,CA,
1800 ADELINE ST,Oakland,CA,
9700 PLYMOUTH ST,Oakland,CA,
1900 96TH AV,Oakland,CA,
3200 FRUITVALE AV,Oakland,CA,
2400 E 16TH ST,Oakland,CA,
3000 COOLIDGE AV,Oakland,CA,
2700 PLEASANT ST,Oakland,CA,
1200 44TH AV,Oakland,CA,
2500 19TH AV,Oakland,CA,
2900 22ND AV,Oakland,CA,
1500 HAVENSCOURT BLVD,Oakland,CA,
700 E 24TH ST,Oakland,CA,
300 42ND ST,Oakland,CA,
500 E 18TH ST,Oakland,CA,
1700 FOOTHILL BLVD,Oakland,CA,
2500 76TH AV,Oakland,CA,
BANCROFT AV & COLE ST,Oakland,CA,
3500 64TH AV,Oakland,CA,
29TH ST & SAN PABLO AV,Oakland,CA,
2000 7TH AV,Oakland,CA,
7500 HILLMONT DR,Oakland,CA,
4400 BROOKDALE AV,Oakland,CA,
BROCKHURST ST & MARKET ST,Oakland,CA,
3000 MARTIN LUTHER KING JR WY,Oakland,CA,
2700 VIOLA ST,Oakland,CA,
1200 30TH ST,Oakland,CA,
400 EMBARCADERO,Oakland,CA,
1700 16TH ST,Oakland,CA,
2900 GEORGIA ST,Oakland,CA,
200 SEXTUS RD,Oakland,CA,
1000 28TH ST,Oakland,CA,
10500 MACARTHUR BLVD,Oakland,CA,
45TH ST & BROADWAY,Oakland,CA,
57TH ST & AYALA AV,Oakland,CA,
500 VERNON ST,Oakland,CA,
1400 24TH AV,Oakland,CA,
0 SHERIDAN RD,Oakland,CA,
6100 OUTLOOK AV,Oakland,CA,
12TH ST & MARKET ST,Oakland,CA,
2700 HUMBOLDT AV,Oakland,CA,
1000 ALCATRAZ AV,Oakland,CA,
500 HENRY ST,Oakland,CA,
1300 100TH AV,Oakland,CA,
800 CAMPBELL VILLAGE CT,Oakland,CA,
BRANN ST & SEMINARY AV,Oakland,CA,
84TH AV & HOLLY ST,Oakland,CA,
700 CAMPBELL ST,Oakland,CA,
2200 100TH AV,Oakland,CA,
4000 FULLINGTON ST,Oakland,CA,
1300 69TH AV,Oakland,CA,
1300 92ND AV,Oakland,CA,
3100 E 27TH ST,Oakland,CA,
98TH AV & HOLLY ST,Oakland,CA,
LAUREL AV & MACARTHUR BLVD,Oakland,CA,
6600 LUCILLE ST,Oakland,CA,
1400 39TH AV,Oakland,CA,
300 BELMONT ST,Oakland,CA,
DOOLITTLE DR & SWAN WY,Oakland,CA,
400 E 15TH ST,Oakland,CA,
1800 102ND AV,Oakland,CA,
1400 BANCROFT WY,Oakland,CA,
1700 MOUNTAIN BLVD,Oakland,CA,
50TH AV & COLISEUM WY,Oakland,CA,
CHATHAM RD & PARK BLVD,Oakland,CA,
1700 FRANKLIN ST,Oakland,CA,
36TH ST & WEST ST,Oakland,CA,
14TH AV & E 15TH ST,Oakland,CA,
5100 OLD REDWOOD RD,Oakland,CA,
600 21ST ST,Oakland,CA,
5700 KINGSLEY CIR,Oakland,CA,
6TH AV & FOOTHILL BLVD,Oakland,CA,
2000 RUTHERFORD ST,Oakland,CA,
2000 DAMUTH ST,Oakland,CA,
4000 PANAMA CT,Oakland,CA,
2500 COURTLAND AV,Oakland,CA,
1800 LINDEN ST,Oakland,CA,
60TH AV & BANCROFT AV,Oakland,CA,
1900 57TH AV,Oakland,CA,
900 73RD AV,Oakland,CA,
60TH AV & INTERNATIONAL BLVD,Oakland,CA,
2500 9TH AV,Oakland,CA,
98TH AV & BIRCH ST,Oakland,CA,
7200 WELD ST,Oakland,CA,
1000 106TH AV,Oakland,CA,
1800 68TH AV,Oakland,CA,
10700 RUSSETT ST,Oakland,CA,
1000 88TH AV,Oakland,CA,
9200 HOLLY ST,Oakland,CA,
78TH AV & LOCKWOOD ST,Oakland,CA,
1600 102ND AV,Oakland,CA,
3700 MAYBELLE AV,Oakland,CA,
4000 SANTA RITA ST,Oakland,CA,
E 12TH ST & 4TH AV,Oakland,CA,
9000 BURR ST,Oakland,CA,
E 15TH ST & 19TH AV,Oakland,CA,
3100 ADELINE ST,Oakland,CA,
COLLEGE AV & KEITH AV,Oakland,CA,
DOUGLAS AV & EDES AV,Oakland,CA,
300 CATRON DR,Oakland,CA,
2400 E 20TH ST,Oakland,CA,
3900 DELMONT AV,Oakland,CA,
1200 53RD AV,Oakland,CA,
5800 BUENA VISTA AV,Oakland,CA,
8TH ST & WILLOW ST,Oakland,CA,
100 KERWIN AV,Oakland,CA,
14TH AV & E 24TH ST,Oakland,CA,
8500 SENECA ST,Oakland,CA,
1200 77TH AV,Oakland,CA,
BELVEDERE ST & YGNACIO AV,Oakland,CA,
65TH ST & SAN PABLO AV,Oakland,CA,
800 98TH AV,Oakland,CA,
3000 35TH AV,Oakland,CA,
7800 OLIVE ST,Oakland,CA,
3300 MARKET ST,Oakland,CA,
1100 66TH AV,Oakland,CA,
38TH ST & BROADWAY,Oakland,CA,
3100 CHESTNUT ST,Oakland,CA,
900 FILBERT ST,Oakland,CA,
600 57TH ST,Oakland,CA,
1500 19TH AV,Oakland,CA,
TELEGRAPH AV & WILLIAM ST,Oakland,CA,
5900 FORTUNE WY,Oakland,CA,
82ND AV & OLIVE ST,Oakland,CA,
4400 YGNACIO AV,Oakland,CA,
7800 HOLLY ST,Oakland,CA,
7100 WELD ST,Oakland,CA,
1000 45TH AV,Oakland,CA,
0 SERENO CIR,Oakland,CA,
4000 LAUREL AV,Oakland,CA,
1900 LINDEN ST,Oakland,CA,
5200 BROADWAY TER,Oakland,CA,
3800 MAGEE AV,Oakland,CA,
1000 46TH AV,Oakland,CA,
7700 PARDEE LN,Oakland,CA,
E 16TH ST & 35TH AV,Oakland,CA,
1700 50TH AV,Oakland,CA,
800 51ST ST,Oakland,CA,
400 OAKLAND AV,Oakland,CA,
500 VAN BUREN AV,Oakland,CA,
3200 BONA ST,Oakland,CA,
E 12TH ST & 13TH AV,Oakland,CA,
4600 MELDON AV,Oakland,CA,
28TH AV & FOOTHILL BLVD,Oakland,CA,
CASTRO ST & SAN PABLO AV,Oakland,CA,
1700 35TH AV,Oakland,CA,
2500 MANDELA PKWY,Oakland,CA,
300 OAKLAND AV,Oakland,CA,
1400 9TH ST,Oakland,CA,
9400 WALNUT ST,Oakland,CA,
1100 65TH ST,Oakland,CA,
2300 62ND AV,Oakland,CA,
10900 REPOSO DR,Oakland,CA,
1800 106TH AV,Oakland,CA,
1000 89TH AV,Oakland,CA,
700 25TH ST,Oakland,CA,
1300 107TH AV,Oakland,CA,
1400 11TH ST,Oakland,CA,
700 46TH ST,Oakland,CA,
9200 CHERRY ST,Oakland,CA,
5600 MARTIN LUTHER KING JR WY,Oakland,CA,
81ST AV & OLIVE ST,Oakland,CA,
22ND ST & WEST ST,Oakland,CA,
4700 DAVENPORT AV,Oakland,CA,
600 41ST ST,Oakland,CA,
E 12TH ST & 6TH AV,Oakland,CA,
2300 COOLIDGE AV,Oakland,CA,
2600 65TH AV,Oakland,CA,
100 GHORMLEY AV,Oakland,CA,
34TH ST & MARKET ST,Oakland,CA,
700 W GRAND AV,Oakland,CA,
2300 MITCHELL ST,Oakland,CA,
2300 COURTLAND AV,Oakland,CA,
1000 LINDEN ST,Oakland,CA,
400 LAGUNITAS AV,Oakland,CA,
GOLF LINKS RD & MOUNTAIN BLVD,Oakland,CA,
3700 MALCOLM AV,Oakland,CA,
8900 DOWLING ST,Oakland,CA,
2500 E 29TH ST,Oakland,CA,
0 LEAMONT CT,Oakland,CA,
8TH ST & ALICE ST,Oakland,CA,
1800 94TH AV,Oakland,CA,
62ND AV & AVENAL AV,Oakland,CA,
0 GLENEDEN AV,Oakland,CA,
HAWTHORNE AV & TELEGRAPH AV,Oakland,CA,
1000 5TH AV,Oakland,CA,
600 62ND ST,Oakland,CA,
3600 GREEN ACRE RD,Oakland,CA,
3500 MONTEREY BLVD,Oakland,CA,
8300 NEY AV,Oakland,CA,
2800 CHAPMAN ST,Oakland,CA,
2900 FOOTHILL BLVD,Oakland,CA,
1200 EXCELSIOR AV,Oakland,CA,
2800 FILBERT ST,Oakland,CA,
400 WAYNE AV,Oakland,CA,
600 58TH ST,Oakland,CA,
35TH AV & ALLENDALE AV,Oakland,CA,
61ST ST & TELEGRAPH AV,Oakland,CA,
6600 CHABOT RD,Oakland,CA,
5500 LAWTON AV,Oakland,CA,
2100 PARK BLVD,Oakland,CA,
FRONTAGE RD & W GRAND AV,Oakland,CA,
7TH ST & CAMPBELL ST,Oakland,CA,
GRAND AV & PARK VIEW TER,Oakland,CA,
3200 BLANDON RD,Oakland,CA,
8700 MOUNTAIN BLVD,Oakland,CA,
6100 BROMLEY AV,Oakland,CA,
200 8TH ST,Oakland,CA,
1900 64TH AV,Oakland,CA,
2700 SEMINARY AV,Oakland,CA,
2000 E 28TH ST,Oakland,CA,
5500 LAVERNE AV,Oakland,CA,
98TH AV & DENSLOWE AV,Oakland,CA,
7100 FAVOR ST,Oakland,CA,
2300 35TH AV,Oakland,CA,
12TH ST & JACKSON ST,Oakland,CA,
2200 VICKSBURG AV,Oakland,CA,
4700 FAIR AV,Oakland,CA,
31ST ST & MARTIN LUTHER KING JR WY,Oakland,CA,
4700 FAIRFAX AV,Oakland,CA,
1400 E 32ND ST,Oakland,CA,
300 BURLWOOD AV,Oakland,CA,
3400 65TH AV,Oakland,CA,
3200 DAKOTA ST,Oakland,CA,
E 18TH ST & FRUITVALE AV,Oakland,CA,
6300 SAN LEANDRO ST,Oakland,CA,
DOWNTOWN,Oakland,CA,
6400 FENHAM ST,Oakland,CA,
106TH AV & INTERNATIONAL BLVD,Oakland,CA,
72ND AV & LACEY AV,Oakland,CA,
800 42ND ST,Oakland,CA,
2100 WEST ST,Oakland,CA,
6000 MARTIN LUTHER KING JR WY,Oakland,CA,
1500 28TH AV,Oakland,CA,
6000 MACARTHUR BLVD,Oakland,CA,
2200 55TH AV,Oakland,CA,
7TH ST & CASTRO ST,Oakland,CA,
2300 100TH AV,Oakland,CA,
3400 WEST ST,Oakland,CA,
2500 OLIVER AV,Oakland,CA,
2300 103RD AV,Oakland,CA,
BELVEDERE ST & FOOTHILL BLVD,Oakland,CA,
10200 DANTE AV,Oakland,CA,
SB HIGH OFFRP ST & SB I880,Oakland,CA,
1400 15TH ST,Oakland,CA,
WALKER AV & WICKSON AV,Oakland,CA,
4200 DETROIT AV,Oakland,CA,
12TH ST & WILLOW ST,Oakland,CA,
7900 MICHIGAN AV,Oakland,CA,
400 VAN DYKE AV,Oakland,CA,
HARMON AV & SEMINARY AV,Oakland,CA,
56TH ST & SHATTUCK AV,Oakland,CA,
3500 TELEGRAPH AV,Oakland,CA,
31ST ST & SAN PABLO AV,Oakland,CA,
5800 FOOTHILL BLVD,Oakland,CA,
2400 HIGHLAND AV,Oakland,CA,
2200 CHESTNUT ST,Oakland,CA,
1600 E 19TH ST,Oakland,CA,
2100 27TH AV,Oakland,CA,
45TH AV & BANCROFT AV,Oakland,CA,
1100 90TH AV,Oakland,CA,
32ND ST & HANNAH ST,Oakland,CA,
3300 66TH AV,Oakland,CA,
46TH AV & FOOTHILL BLVD,Oakland,CA,
8200 FONTAINE ST,Oakland,CA,
10000 DOOLITTLE DR,Oakland,CA,
EDWARDS AV & EB I580,Oakland,CA,
2000 35TH AV,Oakland,CA,
38TH AV & PENNIMAN AV,Oakland,CA,
1000 4TH AV,Oakland,CA,
3800 DELMONT AV,Oakland,CA,
1700 FILBERT ST,Oakland,CA,
9700 OLIVE ST,Oakland,CA,
73RD AV & HILLMONT DR,Oakland,CA,
300 STONEFORD AV,Oakland,CA,
2200 E 31ST ST,Oakland,CA,
700 43RD ST,Oakland,CA,
46TH ST & TELEGRAPH AV,Oakland,CA,
36TH ST & TELEGRAPH AV,Oakland,CA,
300 ELYSIAN FIELDS DR,Oakland,CA,
1500 HARRISON ST,Oakland,CA,
2600 23RD AV,Oakland,CA,
0 SALLY RIDE WY,Oakland,CA,
2100 102ND AV,Oakland,CA,
2200 64TH AV,Oakland,CA,
100 HUNTER AV,Oakland,CA,
3700 35TH AV,Oakland,CA,
7600 OAKPORT ST,Oakland,CA,
1200 14TH ST,Oakland,CA,
1600 MACARTHUR BLVD,Oakland,CA,
6100 BUENA VENTURA AV,Oakland,CA,
5600 GENOA ST,Oakland,CA,
E 15TH ST & 3RD AV,Oakland,CA,
11TH ST & CAMPBELL ST,Oakland,CA,
1700 34TH AV,Oakland,CA,
1100 79TH AV,Oakland,CA,
1100 E 17TH ST,Oakland,CA,
2000 48TH AV,Oakland,CA,
8900 HOLLY ST,Oakland,CA,
2300 E 24TH ST,Oakland,CA,
2900 73RD AV,Oakland,CA,
3300 KEMPTON AV,Oakland,CA,
2ND ST & WASHINGTON ST,Oakland,CA,
2000 VICKSBURG AV,Oakland,CA,
2000 98TH AV,Oakland,CA,
0 MONTELL ST,Oakland,CA,
600 WASHINGTON ST,Oakland,CA,
2800 21ST AV,Oakland,CA,
5400 MARTIN LUTHER KING JR WY,Oakland,CA,
2500 COOLIDGE AV,Oakland,CA,
5500 CLAREMONT AV,Oakland,CA,
92ND AV & BIRCH ST,Oakland,CA,
3500 SIMMONS ST,Oakland,CA,
2200 COURTLAND AV,Oakland,CA,
700 CHESTER ST,Oakland,CA,
0 STARVIEW DR,Oakland,CA,
94TH AV & PLYMOUTH ST,Oakland,CA,
97TH AV & INTERNATIONAL BLVD,Oakland,CA,
7TH AV & FOOTHILL BLVD,Oakland,CA,
3800 BROOKDALE AV,Oakland,CA,
4000 BURCKHALTER AV,Oakland,CA,
300 ALCATRAZ AV,Oakland,CA,
1100 FRANKLIN ST,Oakland,CA,
300 MARITIME ST,Oakland,CA,
500 FAIRBANKS AV,Oakland,CA,
1200 58TH AV,Oakland,CA,
1800 5TH AV,Oakland,CA,
E 16TH ST & BRIDGE AV,Oakland,CA,
1200 W GRAND AV,Oakland,CA,
2000 103RD AV,Oakland,CA,
3100 LYNDE ST,Oakland,CA,
2500 E 27TH ST,Oakland,CA,
1900 99TH AV,Oakland,CA,
HOWE ST & W MACARTHUR BLVD,Oakland,CA,
1200 PERALTA ST,Oakland,CA,
3000 KINGSLAND AV,Oakland,CA,
6300 MORAGA AV,Oakland,CA,
0 SKYWAY LN,Oakland,CA,
3600 ALLENDALE AV,Oakland,CA,
5500 HARMON AV,Oakland,CA,
85TH AV & RAILROAD AV,Oakland,CA,
2100 109TH AV,Oakland,CA,
400 HUNTER AV,Oakland,CA,
LEONA DR & ROCKY POINT CT,Oakland,CA,
10900 ROBLEDO DR,Oakland,CA,
6100 MAJESTIC AV,Oakland,CA,
92ND AV & SUNNYSIDE ST,Oakland,CA,
1200 12TH ST,Oakland,CA,
1500 3RD AV,Oakland,CA,
200 ADAMS ST,Oakland,CA,
1600 MARITIME ST,Oakland,CA,
63RD AV & AVENAL AV,Oakland,CA,
23RD ST & WEBSTER ST,Oakland,CA,
900 8TH ST,Oakland,CA,
3100 NICOL AV,Oakland,CA,
92ND AV & HOLLY ST,Oakland,CA,
10TH ST & WEBSTER ST,Oakland,CA,
900 98TH AV,Oakland,CA,
2900 SAN PABLO AV,Oakland,CA,
MONTEREY BLVD & REDWOOD RD,Oakland,CA,
3100 E 9TH ST,Oakland,CA,
7800 LOCUST ST,Oakland,CA,
2600 SAN PABLO AV,Oakland,CA,
1500 PERALTA ST,Oakland,CA,
5400 MACARTHUR BLVD,Oakland,CA,
1500 CAMPBELL ST,Oakland,CA,
10500 ACALANES DR,Oakland,CA,
2000 BYWOOD DR,Oakland,CA,
98TH AV & MADDUX DR,Oakland,CA,
3900 SHAFTER AV,Oakland,CA,
8TH ST & JACKSON ST,Oakland,CA,
2000 9TH AV,Oakland,CA,
E 15TH ST & 21ST AV,Oakland,CA,
2900 MAGNOLIA ST,Oakland,CA,
5600 MILES AV,Oakland,CA,
7900 HILLSIDE ST,Oakland,CA,
7100 ORRAL ST,Oakland,CA,
5100 YGNACIO AV,Oakland,CA,
600 ALMA AV,Oakland,CA,
1200 106TH AV,Oakland,CA,
2600 BARTLETT ST,Oakland,CA,
6TH ST & JACKSON ST,Oakland,CA,
1400 16TH AV,Oakland,CA,
4400 VIRGINIA AV,Oakland,CA,
4600 MELROSE AV,Oakland,CA,
COLLEGE AV & LAWTON AV,Oakland,CA,
3800 AGUA VISTA ST,Oakland,CA,
2500 60TH AV,Oakland,CA,
9TH ST & CENTER ST,Oakland,CA,
2900 GLASCOCK ST,Oakland,CA,
