Address,City,State,Zip
EDES AV & NEVADA ST,Oakland,CA,
17TH ST & PERALTA ST,Oakland,CA,
0 BUCKEYE AV,Oakland,CA,
7200 NEY AV,Oakland,CA,
4400 BRIAR CLIFF RD,Oakland,CA,
6500 ARTHUR ST,Oakland,CA,
4700 MARKET ST,Oakland,CA,
14000 BROADWAY TER,Oakland,CA,
10300 PIPPIN ST,Oakland,CA,
1000 GRAND VIEW DR,Oakland,CA,
1200 22ND AV,Oakland,CA,
EUCLID AV & VAN BUREN AV,Oakland,CA,
2800 BARTLETT ST,Oakland,CA,
300 60TH ST,Oakland,CA,
MAPLE AV & SCHOOL ST,Oakland,CA,
3100 ROBINSON DR,Oakland,CA,
8900 B ST,Oakland,CA,
69TH AV & WELD ST,Oakland,CA,
5200 SADDLEBROOK DR,Oakland,CA,
104TH AV & E ST,Oakland,CA,
2100 5TH AV,Oakland,CA,
5600 KEITH AV,Oakland,CA,
14TH ST & POPLAR ST,Oakland,CA,
5000 WEBSTER ST,Oakland,CA,
600 MOUNTAIN BLVD,Oakland,CA,
4000 REDDING ST,Oakland,CA,
2000 HOOVER AV,Oakland,CA,
E 17TH ST & 61ST AV,Oakland,CA,
9500 A ST,Oakland,CA,
69TH AV & ARTHUR ST,Oakland,CA,
4900 JUDD PL,Oakland,CA,
FAIRFAX AV & YGNACIO AV,Oakland,CA,
9500 WALNUT ST,Oakland,CA,
500 E 21ST ST,Oakland,CA,
6200 VIRGO RD,Oakland,CA,
9300 A ST,Oakland,CA,
10500 LINK ST,Oakland,CA,
13500 SKYLINE BLVD,Oakland,CA,
5800 FLEMING AV,Oakland,CA,
1000 3RD ST,Oakland,CA,
98TH AV & WALTER AV,Oakland,CA,
100TH AV & SAN LEANDRO ST,Oakland,CA,
7100 KRAUSE AV,Oakland,CA,
9600 CORAL RD,Oakland,CA,
1600 CHESTNUT ST,Oakland,CA,
22ND ST & VALLEY ST,Oakland,CA,
1800 22ND AV,Oakland,CA,
E 12TH ST & 2ND AV,Oakland,CA,
104TH AV & PLYMOUTH ST,Oakland,CA,
4200 OAK HILL RD,Oakland,CA,
8900 A ST,Oakland,CA,
104TH AV & GRAFFIAN ST,Oakland,CA,
800 HAWKINS DR,Oakland,CA,
6000 ASPINWALL RD,Oakland,CA,
41ST ST & MONTGOMERY ST,Oakland,CA,
CHURCH ST & FRESNO ST,Oakland,CA,
4400 ELINORA AV,Oakland,CA,
11TH AV & FOOTHILL BLVD,Oakland,CA,
11200 ETTRICK ST,Oakland,CA,
6800 WILTON DR,Oakland,CA,
E 12TH ST & 47TH AV,Oakland,CA,
65TH AV & FENHAM ST,Oakland,CA,
1600 CHANDLER ST,Oakland,CA,
1900 E 22ND ST,Oakland,CA,
6300 FENHAM ST,Oakland,CA,
3700 LAKESHORE AV,Oakland,CA,
5800 OCCIDENTAL ST,Oakland,CA,
11300 GOLF LINKS RD,Oakland,CA,
2900 MARKET ST,Oakland,CA,
34TH ST & ELM ST,Oakland,CA,
19TH AV & E 26TH ST,Oakland,CA,
5600 THORNHILL DR,Oakland,CA,
0 GRAEAGLE CT,Oakland,CA,
16TH ST & BRUSH ST,Oakland,CA,
6000 HARWOOD AV,Oakland,CA,
6200 ASCOT DR,Oakland,CA,
7000 SKYLINE BLVD,Oakland,CA,
3000 E 22ND ST,Oakland,CA,
700 E 22ND ST,Oakland,CA,
2600 E 15TH ST,Oakland,CA,
E 23RD ST & HUGHES AV,Oakland,CA,
7600 HALLIDAY AV,Oakland,CA,
80TH AV & ALDER ST,Oakland,CA,
1000 KIRKHAM CT,Oakland,CA,
9300 CORAL RD,Oakland,CA,
95TH AV & B ST,Oakland,CA,
3900 BAYO ST,Oakland,CA,
500 CRESTMONT DR,Oakland,CA,
2600 E 12TH ST,Oakland,CA,
E 10TH ST & 7TH AV,Oakland,CA,
10300 BIRCH ST,Oakland,CA,
1000 E 21ST ST,Oakland,CA,
2400 WARNER AV,Oakland,CA,
2300 24TH AV,Oakland,CA,
4100 EASTLAKE AV,Oakland,CA,
24TH ST & FILBERT ST,Oakland,CA,
33RD AV & SAN LEANDRO ST,Oakland,CA,
61ST AV & MACARTHUR BLVD,Oakland,CA,
1500 LEIMERT BLVD,Oakland,CA,
600 E 22ND ST,Oakland,CA,
900 40TH AV,Oakland,CA,
2500 BEST AV,Oakland,CA,
61ST PL & LOWELL,Oakland,CA,
MORSE DR & SEMINARY AV,Oakland,CA,
12TH ST & KIRKHAM ST,Oakland,CA,
1200 72ND AV,Oakland,CA,
9100 DATE ST,Oakland,CA,
6200 OAKDALE AV,Oakland,CA,
89TH AV & HILLSIDE ST,Oakland,CA,
10400 BYRON AV,Oakland,CA,
2900 EL MONTE AV,Oakland,CA,
3500 HARRISON ST,Oakland,CA,
4100 MOUNTAIN BLVD,Oakland,CA,
3300 OVER ST,Oakland,CA,
3000 BROOKFIELD AV,Oakland,CA,
5400 BACON RD,Oakland,CA,
5900 ALMADEN LN,Oakland,CA,
3700 CANON AV,Oakland,CA,
63RD ST & HERZOG ST,Oakland,CA,
2900 HARRISON ST,Oakland,CA,
5400 BROADWAY,Oakland,CA,
19TH AV & E 19TH ST,Oakland,CA,
6400 BENVENUE AV,Oakland,CA,
45TH ST & LINDEN ST,Oakland,CA,
EDES AV & NB HEGENBERGER OFFRP AV,Oakland,CA,
61ST ST & DOVER ST,Oakland,CA,
20TH AV & MARIN WY,Oakland,CA,
7500 ALTURA PL,Oakland,CA,
W MACARTHUR BLVD & RUBY ST,Oakland,CA,
55TH AV & WALNUT ST,Oakland,CA,
2800 GARDEN ST,Oakland,CA,
E 22ND ST & 9TH AV,Oakland,CA,
65TH AV & EASTLAWN ST,Oakland,CA,
1200 71ST AV,Oakland,CA,
E 17TH ST & 29TH AV,Oakland,CA,
8TH ST & CASTRO ST,Oakland,CA,
100 FLORENCE AV,Oakland,CA,
1400 31ST AV,Oakland,CA,
4800 CLARKE ST,Oakland,CA,
FONTAINE CT & MOUNTAIN BLVD,Oakland,CA,
1600 38TH AV,Oakland,CA,
SYCAMORE ST & WEST ST,Oakland,CA,
98TH AV & PIPPIN ST,Oakland,CA,
39TH AV & SELKIRK ST,Oakland,CA,
COLLEGE AV & TAFT AV,Oakland,CA,
1300 86TH AV,Oakland,CA,
5400 CARLTON ST,Oakland,CA,
GOLF LINKS RD & SCOTIA AV,Oakland,CA,
1400 2ND AV,Oakland,CA,
3900 HOWE ST,Oakland,CA,
200 ALICE ST,Oakland,CA,
10200 LONGFELLOW AV,Oakland,CA,
4800 REINHARDT DR,Oakland,CA,
0 BINNACLE HILL,Oakland,CA,
2400 TRUMAN AV,Oakland,CA,
3300 NICOL AV,Oakland,CA,
68TH AV & LAIRD AV,Oakland,CA,
8800 SKYLINE BLVD,Oakland,CA,
2600 12TH AV,Oakland,CA,
600 BROADWAY,Oakland,CA,
3200 BIRDSALL AV,Oakland,CA,
15TH ST & MANDELA PKWY,Oakland,CA,
500 MOUNTAIN BLVD,Oakland,CA,
EL CENTRO AV & PARK BLVD,Oakland,CA,
6100 VIEW CREST DR,Oakland,CA,
108TH AV & BANCROFT AV,Oakland,CA,
17TH AV & MARIN WY,Oakland,CA,
5700 VICENTE ST,Oakland,CA,
2600 21ST AV,Oakland,CA,
500 CHESTER ST,Oakland,CA,
BROOKLYN AV & HADDON RD,Oakland,CA,
E 15TH ST & 9TH AV,Oakland,CA,
3600 E 12TH ST,Oakland,CA,
1400 5TH AV,Oakland,CA,
98TH AV & THERMAL ST,Oakland,CA,
8400 E ST,Oakland,CA,
83RD AV & OLIVE ST,Oakland,CA,
MORAGA AV & PLEASANT VALLEY AV,Oakland,CA,
4700 E 12TH ST,Oakland,CA,
8100 IRIS ST,Oakland,CA,
16TH AV & E 20TH ST,Oakland,CA,
12TH AV & E 15TH ST,Oakland,CA,
1600 E 22ND ST,Oakland,CA,
300 26TH ST,Oakland,CA,
MADERA AV & PIERSON ST,Oakland,CA,
300 DERBY AV,Oakland,CA,
E 23RD ST & COOLIDGE AV,Oakland,CA,
ELYSIAN FIELDS DR & KELLER AV,Oakland,CA,
4400 WEBSTER ST,Oakland,CA,
2600 55TH AV,Oakland,CA,
3800 WEBSTER ST,Oakland,CA,
26TH ST & MAGNOLIA ST,Oakland,CA,
8200 SKYLINE BLVD,Oakland,CA,
ACALANES DR & BERGEDO DR,Oakland,CA,
66TH AV & ARTHUR ST,Oakland,CA,
6200 FAIRLANE DR,Oakland,CA,
4100 VALE AV,Oakland,CA,
E 19TH ST & 21ST AV,Oakland,CA,
2600 DURANT AV,Oakland,CA,
5TH ST & JEFFERSON ST,Oakland,CA,
COOLIDGE AV & HAROLD ST,Oakland,CA,
6300 VALLEY VIEW RD,Oakland,CA,
CALAVARAS AV & MOUNTAIN BLVD,Oakland,CA,
13TH AV & CHATHAM RD,Oakland,CA,
2500 MAGNOLIA ST,Oakland,CA,
2100 FUNSTON PL,Oakland,CA,
3700 WISCONSIN ST,Oakland,CA,
75TH AV & SPENCER ST,Oakland,CA,
800 HENRY ST,Oakland,CA,
77TH AV & HAWLEY ST,Oakland,CA,
10000 BURR ST,Oakland,CA,
2400 62ND AV,Oakland,CA,
2100 96TH AV,Oakland,CA,
42ND ST & LINDEN ST,Oakland,CA,
4400 BANCROFT AV,Oakland,CA,
3100 RAWSON ST,Oakland,CA,
W MACARTHUR BLVD & SHAFTER AV,Oakland,CA,
44TH ST & LINDEN ST,Oakland,CA,
57TH ST & ADELINE ST,Oakland,CA,
3000 GALINDO ST,Oakland,CA,
5700 PICARDY DR,Oakland,CA,
78TH AV & WELD ST,Oakland,CA,
7500 DEERWOOD AV,Oakland,CA,
4500 DAVENPORT AV,Oakland,CA,
5400 ADELINE ST,Oakland,CA,
11100 SUN VALLEY DR,Oakland,CA,
18TH ST & CAMPBELL ST,Oakland,CA,
4400 LINDEN ST,Oakland,CA,
2400 MAXWELL AV,Oakland,CA,
3000 RAWSON ST,Oakland,CA,
4400 MARTIN LUTHER KING JR WY,Oakland,CA,
2900 MORGAN AV,Oakland,CA,
300 TAURUS AV,Oakland,CA,
6TH ST & MARTIN LUTHER KING JR WY,Oakland,CA,
60TH ST & IDAHO ST,Oakland,CA,
10TH ST & LINDEN ST,Oakland,CA,
DAISY ST & DAVENPORT AV,Oakland,CA,
5100 CROCKETT PL,Oakland,CA,
11300 GLEN MANOR PL,Oakland,CA,
3400 DAKOTA ST,Oakland,CA,
53RD ST & DOVER ST,Oakland,CA,
47TH AV & YGNACIO AV,Oakland,CA,
6200 CHELTON DR,Oakland,CA,
3200 38TH AV,Oakland,CA,
3800 EVERETT AV,Oakland,CA,
8600 B ST,Oakland,CA,
55TH AV & BRANN ST,Oakland,CA,
3400 GRAND AV,Oakland,CA,
1300 35TH AV,Oakland,CA,
7100 HAMILTON ST,Oakland,CA,
2600 11TH AV,Oakland,CA,
10800 BANCROFT AV,Oakland,CA,
1500 CHESTNUT ST,Oakland,CA,
1700 WOODHAVEN WY,Oakland,CA,
17TH ST & LAKESIDE DR,Oakland,CA,
2100 MARTIN LUTHER KING JR WY,Oakland,CA,
2600 CHARLESTON ST,Oakland,CA,
CLARA ST & EDES AV,Oakland,CA,
6200 EASTLAWN ST,Oakland,CA,
75TH AV & HILLMONT DR,Oakland,CA,
600 CAPELL ST,Oakland,CA,
6300 CONTRA COSTA RD,Oakland,CA,
19TH AV & E 23RD ST,Oakland,CA,
8200 ASTER AV,Oakland,CA,
2900 E 27TH ST,Oakland,CA,
100 W MACARTHUR BLVD,Oakland,CA,
5300 THOMAS AV,Oakland,CA,
MINNA AV & PENNIMAN AV,Oakland,CA,
3RD ST & OAK ST,Oakland,CA,
4700 DUNKIRK AV,Oakland,CA,
19TH AV & E 27TH ST,Oakland,CA,
56TH ST & LOWELL ST,Oakland,CA,
1800 IRVING AV,Oakland,CA,
E 18TH ST & ATHOL AV,Oakland,CA,
100 SEQUOYAH VIEW DR,Oakland,CA,
BIENATI WY & DIMOND AV,Oakland,CA,
0 GRAVATT DR,Oakland,CA,
6600 DEAKIN ST,Oakland,CA,
1300 5TH ST,Oakland,CA,
5800 AYALA AV,Oakland,CA,
ATHOL AV & NEWTON AV,Oakland,CA,
0 KELTON CT,Oakland,CA,
2500 FRANCES ST,Oakland,CA,
9500 CORAL RD,Oakland,CA,
38TH AV & SUTER ST,Oakland,CA,
E 21ST ST & 25TH AV,Oakland,CA,
5800 HARBORD DR,Oakland,CA,
8900 BIRCH ST,Oakland,CA,
4700 WILKIE ST,Oakland,CA,
3600 BRUNELL DR,Oakland,CA,
2200 MARKET ST,Oakland,CA,
6300 THORNHILL DR,Oakland,CA,
10100 VOLTAIRE AV,Oakland,CA,
HOWE ST & RIDGEWAY AV,Oakland,CA,
82ND AV & IDLEWOOD ST,Oakland,CA,
3000 MAGNOLIA ST,Oakland,CA,
6200 BAKER ST,Oakland,CA,
5500 THOMAS AV,Oakland,CA,
65TH ST & HERZOG ST,Oakland,CA,
7000 THORNHILL DR,Oakland,CA,
0 BERNEVES CT,Oakland,CA,
48TH AV & VICKSBURG AV,Oakland,CA,
PERKINS ST & VERNON ST,Oakland,CA,
ADAMS ST & PERKINS ST,Oakland,CA,
5400 GENOA ST,Oakland,CA,
E 21ST ST & 26TH AV,Oakland,CA,
17TH AV & E 24TH ST,Oakland,CA,
3900 GARDENIA PL,Oakland,CA,
6100 HILLEGASS AV,Oakland,CA,
5800 DOVER ST,Oakland,CA,
E 12TH ST & 20TH AV,Oakland,CA,
3900 MADRONE AV,Oakland,CA,
3700 VIRDEN AV,Oakland,CA,
3100 ASHBROOK CT,Oakland,CA,
7900 RUDSDALE ST,Oakland,CA,
HARRISON ST & MOSS AV,Oakland,CA,
80TH AV & OLIVE ST,Oakland,CA,
2400 107TH AV,Oakland,CA,
5TH ST & CASTRO ST,Oakland,CA,
8000 GREENLY DR,Oakland,CA,
LEE ST & VAN BUREN AV,Oakland,CA,
6200 SHATTUCK AV,Oakland,CA,
1800 37TH AV,Oakland,CA,
4300 NORTON AV,Oakland,CA,
100 LAKESIDE DR,Oakland,CA,
APGAR ST & TELEGRAPH AV,Oakland,CA,
2200 WOOD ST,Oakland,CA,
8200 SKYLINE CIR,Oakland,CA,
LAKESIDE DR & OAK ST,Oakland,CA,
1000 RISPIN DR,Oakland,CA,
100TH AV & LONGFELLOW AV,Oakland,CA,
3500 SUTER ST,Oakland,CA,
9100 FONTAINE ST,Oakland,CA,
900 ALICE ST,Oakland,CA,
6100 RUTHLAND RD,Oakland,CA,
5800 AMY DR,Oakland,CA,
57TH ST & SHATTUCK AV,Oakland,CA,
1900 MONTANA ST,Oakland,CA,
TAC 5,Oakland,CA,
MACARTHUR BLVD & MILLSBRAE AV,Oakland,CA,
3800 WATTLING ST,Oakland,CA,
FAIRMOUNT AV & MACARTHUR BLVD,Oakland,CA,
2900 HAVENSCOURT BLVD,Oakland,CA,
75TH AV & HILLSIDE ST,Oakland,CA,
10500 ROYAL ANN ST,Oakland,CA,
0 BAY BRIDGE,Oakland,CA,
4400 TURNER AV,Oakland,CA,
5400 BOYD AV,Oakland,CA,
6100 MARGARIDO DR,Oakland,CA,
24TH ST & MYRTLE ST,Oakland,CA,
800 SANTA RAY AV,Oakland,CA,
4300 MOUNTAIN BLVD,Oakland,CA,
4400 SAN CARLOS AV,Oakland,CA,
3400 PERALTA ST,Oakland,CA,
41ST ST & MANILA AV,Oakland,CA,
1000 FOOTHILL BLVD,Oakland,CA,
1600 73RD AV,Oakland,CA,
5600 DOVER ST,Oakland,CA,
800 SUNNYHILLS RD,Oakland,CA,
1700 18TH AV,Oakland,CA,
4700 MELDON AV,Oakland,CA,
2000 COURTLAND AV,Oakland,CA,
EL MONTE AV & GOLF LINKS RD,Oakland,CA,
9700 B ST,Oakland,CA,
6200 LEONA ST,Oakland,CA,
6500 MACARTHUR BLVD,Oakland,CA,
BROOKDALE AV & FOOTHILL BLVD,Oakland,CA,
E 16TH ST & 57TH AV,Oakland,CA,
11000 GLEN ARTNEY ST,Oakland,CA,
5000 PROCTOR AV,Oakland,CA,
E 17TH ST & 22ND AV,Oakland,CA,
CARSON ST & ELINORA AV,Oakland,CA,
11TH AV & E 15TH ST,Oakland,CA,
7500 EDGEWATER DR,Oakland,CA,
10700 BEVERLY AV,Oakland,CA,
38TH AV & REDDING ST,Oakland,CA,
E 16TH ST & 37TH AV,Oakland,CA,
5900 CHABOT CREST,Oakland,CA,
36TH AV & SAN LEANDRO ST,Oakland,CA,
6800 SHERWICK DR,Oakland,CA,
71ST AV & SNELL ST,Oakland,CA,
1900 OAKVIEW DR,Oakland,CA,
0 ROBLE RD,Oakland,CA,
2ND ST & OAK ST,Oakland,CA,
4100 SEQUOYAH RD,Oakland,CA,
11TH AV & E 22ND ST,Oakland,CA,
100 FILBERT ST,Oakland,CA,
STATEN AV & VAN BUREN AV,Oakland,CA,
6000 MAJESTIC AV,Oakland,CA,
E 7TH ST & DERBY AV,Oakland,CA,
200 SHERIDAN RD,Oakland,CA,
E 23RD ST & 8TH AV,Oakland,CA,
1000 WINSOR AV,Oakland,CA,
5600 WEAVER PL,Oakland,CA,
23RD AV & E 25TH ST,Oakland,CA,
WB GOLF LINKS OFFRP RD & WB I580,Oakland,CA,
ALIDA ST & COOLIDGE AV,Oakland,CA,
EMBARCADERO & LIVINGSTON ST,Oakland,CA,
MONADNOCK WY & SEMINARY AV,Oakland,CA,
ALCATRAZ AV & HERZOG ST,Oakland,CA,
5500 MORAGA AV,Oakland,CA,
4400 ALBERT ST,Oakland,CA,
2200 MYRTLE ST,Oakland,CA,
35TH AV & QUIGLEY LN,Oakland,CA,
70TH AV & FLORA ST,Oakland,CA,
E 19TH ST & 9TH AV,Oakland,CA,
13TH AV & E 34TH ST,Oakland,CA,
8100 EARL ST,Oakland,CA,
6800 RIDGEWOOD DR,Oakland,CA,
4500 E 12TH ST,Oakland,CA,
4400 E 12TH ST,Oakland,CA,
WB S24 & TELEGRAPH AV,Oakland,CA,
2800 BELLAIRE PL,Oakland,CA,
3RD ST & ALICE ST,Oakland,CA,
5300 ADELINE ST,Oakland,CA,
4700 MANILA AV,Oakland,CA,
54TH ST & LOWELL ST,Oakland,CA,
10500 PIPPIN ST,Oakland,CA,
5700 GASKILL ST,Oakland,CA,
500 PERALTA ST,Oakland,CA,
47TH AV & MELROSE AV,Oakland,CA,
200 E 11TH ST,Oakland,CA,
100 OAK ST,Oakland,CA,
0 STEPHENS WY,Oakland,CA,
900 33RD ST,Oakland,CA,
BROWN AV & MACARTHUR BLVD,Oakland,CA,
4300 WALNUT ST,Oakland,CA,
6200 BOULDER AV,Oakland,CA,
500 BROADWAY,Oakland,CA,
6200 WESTOVER DR,Oakland,CA,
3100 62ND AV,Oakland,CA,
COURTLAND AV & THOMPSON ST,Oakland,CA,
7300 SNAKE RD,Oakland,CA,
1200 TRESTLE GLEN RD,Oakland,CA,
FISHER AV & MACARTHUR BLVD,Oakland,CA,
12500 SKYLINE BLVD,Oakland,CA,
2600 MOUNTAIN GATE WY,Oakland,CA,
62ND AV & LAIRD AV,Oakland,CA,
2000 DURANT AV,Oakland,CA,
NB 98TH OFFRP AV & NB I880,Oakland,CA,
1200 SUNNYHILLS RD,Oakland,CA,
500 52ND ST,Oakland,CA,
1700 9TH AV,Oakland,CA,
89TH AV & A ST,Oakland,CA,
5100 MASONIC AV,Oakland,CA,
1500 15TH AV,Oakland,CA,
5600 FLORENCE TER,Oakland,CA,
700 BROOKLYN AV,Oakland,CA,
4300 RETTIG AV,Oakland,CA,
3200 ELLIOT ST,Oakland,CA,
57TH ST & DOVER ST,Oakland,CA,
6600 SNAKE RD,Oakland,CA,
1100 18TH ST,Oakland,CA,
4000 LAKESHORE AV,Oakland,CA,
4600 KAPHAN AV,Oakland,CA,
35TH AV & DELAWARE ST,Oakland,CA,
4700 COLISEUM WY,Oakland,CA,
5800 BIRCH CT,Oakland,CA,
11300 ETTRICK ST,Oakland,CA,
3600 VICTOR AV,Oakland,CA,
E 15TH ST & 57TH AV,Oakland,CA,
MACARTHUR BLVD & VAN BUREN AV,Oakland,CA,
COVINGTON ST & MARLOW DR,Oakland,CA,
89TH AV & B ST,Oakland,CA,
700 33RD ST,Oakland,CA,
COURTLAND AV & FLEMING AV,Oakland,CA,
62ND ST & HERZOG ST,Oakland,CA,
CALDERWOOD CT & CAMPUS DR,Oakland,CA,
1100 MANDANA BLVD,Oakland,CA,
2000 SOLANO WY,Oakland,CA,
4300 HOWARD ST,Oakland,CA,
CHAMPION ST & HAROLD ST,Oakland,CA,
6100 SWAINLAND RD,Oakland,CA,
10300 PLYMOUTH ST,Oakland,CA,
FOREST ST & SHAFTER AV,Oakland,CA,
12TH AV & E 21ST ST,Oakland,CA,
900 27TH AV,Oakland,CA,
E 12TH ST & 53RD AV,Oakland,CA,
3200 CALIFORNIA ST,Oakland,CA,
E 10TH ST & 4TH AV,Oakland,CA,
3700 LINDEN ST,Oakland,CA,
26TH ST & VALDEZ ST,Oakland,CA,
1800 DRAKE DR,Oakland,CA,
9400 A ST,Oakland,CA,
6600 DANA ST,Oakland,CA,
CAIRO RD & HEGENBERGER LOOP,Oakland,CA,
5500 VICENTE WY,Oakland,CA,
10100 PLYMOUTH ST,Oakland,CA,
24TH ST & HARRISON ST,Oakland,CA,
E 12TH ST & 41ST AV,Oakland,CA,
6900 FLORA ST,Oakland,CA,
LEONA DR & MOUNTAIN BLVD,Oakland,CA,
9500 D ST,Oakland,CA,
5400 MASONIC AV,Oakland,CA,
6800 ARMOUR DR,Oakland,CA,
5900 ADELINE ST,Oakland,CA,
3800 BROWN AV,Oakland,CA,
ADELINE ST & MIDDLE HARBOR RD,Oakland,CA,
COLE ST & YGNACIO AV,Oakland,CA,
3500 64TH AV PL,Oakland,CA,
HANNAH ST & PERALTA ST,Oakland,CA,
7900 SHAY DR,Oakland,CA,
5300 ESTATES DR,Oakland,CA,
2500 DAMUTH ST,Oakland,CA,
4100 SAINT ANDREWS RD,Oakland,CA,
0 MERLIN CT,Oakland,CA,
2200 COLOMA ST,Oakland,CA,
4200 MAPLE AV,Oakland,CA,
3200 HIGH ST,Oakland,CA,
55TH AV & HILTON ST,Oakland,CA,
6600 LIGGETT DR,Oakland,CA,
3900 BROWN AV,Oakland,CA,
1500 MARTIN LUTHER KING JR WY,Oakland,CA,
FRUITVALE AV & PLEASANT ST,Oakland,CA,
61ST ST & MARKET ST,Oakland,CA,
3300 PARTRIDGE AV,Oakland,CA,
3600 WISCONSIN ST,Oakland,CA,
MOUNTAIN BLVD & SHONE AV,Oakland,CA,
DAMUTH ST & FRUITVALE AV,Oakland,CA,
61ST ST & RACINE ST,Oakland,CA,
3400 KANSAS ST,Oakland,CA,
10800 ETTRICK ST,Oakland,CA,
5800 CHABOT CT,Oakland,CA,
W GRAND AV & WAKE AV,Oakland,CA,
4300 BRIAR CLIFF RD,Oakland,CA,
3300 65TH AV,Oakland,CA,
E 12TH ST & 21ST AV,Oakland,CA,
100 CHESTNUT ST,Oakland,CA,
6400 BROADWAY TER,Oakland,CA,
300 CAVOUR ST,Oakland,CA,
CLIFTON ST & MANILA AV,Oakland,CA,
3500 BUTTERS DR,Oakland,CA,
100TH AV & D ST,Oakland,CA,
23RD AV & E 9TH ST,Oakland,CA,
3400 MIDVALE AV,Oakland,CA,
2500 E 20TH ST,Oakland,CA,
7000 NORFOLK RD,Oakland,CA,
5300 BELGRAVE PL,Oakland,CA,
4500 FLEMING AV,Oakland,CA,
13TH ST & WOOD ST,Oakland,CA,
7900 HANSOM DR,Oakland,CA,
4700 BOND ST,Oakland,CA,
1000 94TH AV,Oakland,CA,
2400 WEST 16TH ST,Oakland,CA,
96TH AV & PEACH ST,Oakland,CA,
2500 COLE ST,Oakland,CA,
10100 DANTE AV,Oakland,CA,
2500 PERALTA ST,Oakland,CA,
46TH ST & MARTIN LUTHER KING JR WY,Oakland,CA,
BROOKDALE AV & MONTICELLO AV,Oakland,CA,
3100 GUIDO ST,Oakland,CA,
1600 15TH AV,Oakland,CA,
ANTIOCH CT & MOUNTAIN BLVD,Oakland,CA,
3900 EDENVALE PL,Oakland,CA,
E 15TH ST & MUNSON WY,Oakland,CA,
3RD ST & JACKSON ST,Oakland,CA,
10600 BANCROFT AV,Oakland,CA,
CURRAN AV & TEXAS ST,Oakland,CA,
500 SANTA RAY AV,Oakland,CA,
E 17TH ST & 21ST AV,Oakland,CA,
6800 GUNN DR,Oakland,CA,
105TH AV & BIRCH ST,Oakland,CA,
CHAPMAN ST & DERBY AV,Oakland,CA,
7900 PLYMOUTH ST,Oakland,CA,
2800 E 12TH ST,Oakland,CA,
5500 GENOA ST,Oakland,CA,
6000 PINEWOOD RD,Oakland,CA,
BROADWAY & ROCKRIDGE BLVD,Oakland,CA,
100TH AV & A ST,Oakland,CA,
8300 PLYMOUTH ST,Oakland,CA,
0 SIENA DR,Oakland,CA,
2700 61ST AV,Oakland,CA,
6800 FLORA ST,Oakland,CA,
3100 LINDEN ST,Oakland,CA,
